hts8;mfn_text_rate;mfn_rate_type_code;mfn_ad_val_rate;mfn_specific_rate;new_eu_rate
63061200;8.8%;7;0.088;0;15
63061911;8%;7;0.08;0;15
63061921;5.1%;7;0.051;0;15
63062290;8.8%;7;0.088;0;15
63062911;8%;7;0.08;0;15
63062921;2.9%;7;0.029;0;15
63064041;3.7%;7;0.037;0;15
63064049;3.7%;7;0.037;0;15
63069010;3.5%;7;0.035;0;15
63069050;4.5%;7;0.045;0;15
63071010;4.1%;7;0.041;0;15
63071020;5.3%;7;0.053;0;15
63072000;4.5%;7;0.045;0;15
63079030;7.9%;7;0.079;0;15
63079072;4.5%;7;0.045;0;15
63079075;4.3%;7;0.043;0;15
63079085;5.8%;7;0.058;0;15
63079089;7%;7;0.07;0;15
63079098;7%;7;0.07;0;15
63080000;11.4%;7;0.114;0;15
64011000;37.5%;7;0.375;0;37.5
64019260;4.6%;7;0.046;0;15
64019290;37.5%;7;0.375;0;37.5
64019910;37.5%;7;0.375;0;37.5
64019930;25%;7;0.25;0;25
64019960;37.5%;7;0.375;0;37.5
64019990;37.5%;7;0.375;0;37.5
64021905;6%;7;0.06;0;15
64021915;5.1%;7;0.051;0;15
64021990;9%;7;0.09;0;15
64029105;6%;7;0.06;0;15
64029110;37.5%;7;0.375;0;37.5
64029116;24%;7;0.24;0;24
64029130;20%;7;0.2;0;20
64029140;6%;7;0.06;0;15
64029142;20%;7;0.2;0;20
64029150;37.5%;7;0.375;0;37.5
64029160;48%;7;0.48;0;48
64029190;20%;7;0.2;0;20
64029904;6%;7;0.06;0;15
64029908;37.5%;7;0.375;0;37.5
64029912;24%;7;0.24;0;24
64029921;20%;7;0.2;0;20
64029923;8%;7;0.08;0;15
64029925;12.5%;7;0.125;0;15
64029927;3%;7;0.03;0;15
64029931;6%;7;0.06;0;15
64029932;20%;7;0.2;0;20
64029933;37.5%;7;0.375;0;37.5
64029941;12.5%;7;0.125;0;15
64029949;37.5%;7;0.375;0;37.5
64029961;12.5%;7;0.125;0;15
64029969;48%;7;0.48;0;48
64029971;12.5%;7;0.125;0;15
64029990;20%;7;0.2;0;20
64031910;5%;7;0.05;0;15
64031930;8.5%;7;0.085;0;15
64031940;4.3%;7;0.043;0;15
64031950;10%;7;0.1;0;15
64034030;5%;7;0.05;0;15
64034060;8.5%;7;0.085;0;15
64035130;5%;7;0.05;0;15
64035160;8.5%;7;0.085;0;15
64035190;10%;7;0.1;0;15
64035915;2.5%;7;0.025;0;15
64035930;5%;7;0.05;0;15
64035960;8.5%;7;0.085;0;15
64035990;10%;7;0.1;0;15
64039130;5%;7;0.05;0;15
64039160;8.5%;7;0.085;0;15
64039190;10%;7;0.1;0;15
64039920;8%;7;0.08;0;15
64039940;5%;7;0.05;0;15
64039960;8.5%;7;0.085;0;15
64039975;7%;7;0.07;0;15
64039990;10%;7;0.1;0;15
64041120;10.5%;7;0.105;0;15
64041141;7.5%;7;0.075;0;15
64041149;37.5%;7;0.375;0;37.5
64041151;7.5%;7;0.075;0;15
64041159;48%;7;0.48;0;48
64041161;7.5%;7;0.075;0;15
64041169;37.5%;7;0.375;0;37.5
64041171;7.5%;7;0.075;0;15
64041175;12.5%;7;0.125;0;15
64041181;7.5%;7;0.075;0;15
64041185;12.5%;7;0.125;0;15
64041190;20%;7;0.2;0;20
64041915;10.5%;7;0.105;0;15
64041920;37.5%;7;0.375;0;37.5
64041925;7.5%;7;0.075;0;15
64041930;12.5%;7;0.125;0;15
64041936;7.5%;7;0.075;0;15
64041937;12.5%;7;0.125;0;15
64041939;37.5%;7;0.375;0;37.5
64041942;7.5%;7;0.075;0;15
64041947;12.5%;7;0.125;0;15
64041949;37.5%;7;0.375;0;37.5
64041952;7.5%;7;0.075;0;15
64041957;12.5%;7;0.125;0;15
64041959;48%;7;0.48;0;48
64041961;12.5%;7;0.125;0;15
64041969;37.5%;7;0.375;0;37.5
64041972;7.5%;7;0.075;0;15
64041977;12.5%;7;0.125;0;15
64041982;7.5%;7;0.075;0;15
64041987;12.5%;7;0.125;0;15
64041990;9%;7;0.09;0;15
64042020;15%;7;0.15;0;15
64042040;10%;7;0.1;0;15
64042060;37.5%;7;0.375;0;37.5
64051000;10%;7;0.1;0;15
64052030;7.5%;7;0.075;0;15
64052060;2.5%;7;0.025;0;15
64052090;12.5%;7;0.125;0;15
64059020;3.8%;7;0.038;0;15
64059090;12.5%;7;0.125;0;15
64061005;8.5%;7;0.085;0;15
64061010;10%;7;0.1;0;15
64061020;10.5%;7;0.105;0;15
64061025;33.6%;7;0.336;0;33.6
64061040;7.5%;7;0.075;0;15
64061045;6%;7;0.06;0;15
64061050;26.2%;7;0.262;0;26.2
64061072;11.2%;7;0.112;0;15
64061077;11.2%;7;0.112;0;15
64061085;4.5%;7;0.045;0;15
64061090;4.5%;7;0.045;0;15
64062000;2.7%;7;0.027;0;15
64069010;2.6%;7;0.026;0;15
64069015;14.9%;7;0.149;0;15
64069030;5.3%;7;0.053;0;15
65020040;4%;7;0.04;0;15
65020090;6.8%;7;0.068;0;15
65040030;6%;7;0.06;0;15
65040090;6.8%;7;0.068;0;15
65050001;9.4%;7;0.094;0;15
65050015;7.9%;7;0.079;0;15
65050020;7.5%;7;0.075;0;15
65050025;7.5%;7;0.075;0;15
65050050;6.8%;7;0.068;0;15
65050070;6.8%;7;0.068;0;15
65069930;3.3%;7;0.033;0;15
65069960;8.5%;7;0.085;0;15
66011000;6.5%;7;0.065;0;15
66019900;8.2%;7;0.082;0;15
66020000;4%;7;0.04;0;15
66032090;12%;7;0.12;0;15
66039081;5.2%;7;0.052;0;15
67010030;4.7%;7;0.047;0;15
67010060;4.7%;7;0.047;0;15
67021020;8.4%;7;0.084;0;15
67021040;3.4%;7;0.034;0;15
67029010;4.7%;7;0.047;0;15
67029035;9%;7;0.09;0;15
67029065;17%;7;0.17;0;17
68010000;2.8%;7;0.028;0;15
68021000;4.8%;7;0.048;0;15
68022110;4.2%;7;0.042;0;15
68022150;1.9%;7;0.019;0;15
68022300;3.7%;7;0.037;0;15
68022910;4.9%;7;0.049;0;15
68022990;6%;7;0.06;0;15
68029105;2.5%;7;0.025;0;15
68029115;4.9%;7;0.049;0;15
68029120;4.2%;7;0.042;0;15
68029125;3.7%;7;0.037;0;15
68029130;4.7%;7;0.047;0;15
68029200;4.9%;7;0.049;0;15
68029300;3.7%;7;0.037;0;15
68029900;6.5%;7;0.065;0;15
68030010;3.3%;7;0.033;0;15
68061000;3.9%;7;0.039;0;15
68079000;2.7%;7;0.027;0;15
68091900;3%;7;0.03;0;15
68101100;3.2%;7;0.032;0;15
68101912;4.9%;7;0.049;0;15
68101914;9%;7;0.09;0;15
68101950;3.9%;7;0.039;0;15
68128010;8.3%;7;0.083;0;15
68129110;8.3%;7;0.083;0;15
68141000;2.7%;7;0.027;0;15
68149000;2.6%;7;0.026;0;15
69051000;13.5%;7;0.135;0;15
69059000;3.2%;7;0.032;0;15
69072110;10%;7;0.1;0;15
69072120;10%;7;0.1;0;15
69072130;10%;7;0.1;0;15
69072140;8.5%;7;0.085;0;15
69072190;8.5%;7;0.085;0;15
69072210;10%;7;0.1;0;15
69072220;10%;7;0.1;0;15
69072230;10%;7;0.1;0;15
69072240;8.5%;7;0.085;0;15
69072290;8.5%;7;0.085;0;15
69072310;10%;7;0.1;0;15
69072320;10%;7;0.1;0;15
69072330;10%;7;0.1;0;15
69072340;8.5%;7;0.085;0;15
69072390;8.5%;7;0.085;0;15
69073010;10%;7;0.1;0;15
69073020;10%;7;0.1;0;15
69073030;10%;7;0.1;0;15
69073040;8.5%;7;0.085;0;15
69073090;8.5%;7;0.085;0;15
69074010;10%;7;0.1;0;15
69074020;10%;7;0.1;0;15
69074030;10%;7;0.1;0;15
69074040;8.5%;7;0.085;0;15
69074090;8.5%;7;0.085;0;15
69091140;4.5%;7;0.045;0;15
69091200;4%;7;0.04;0;15
69091950;4%;7;0.04;0;15
69099000;4%;7;0.04;0;15
69101000;5.8%;7;0.058;0;15
69109000;5.7%;7;0.057;0;15
69111010;25%;7;0.25;0;25
69111015;8%;7;0.08;0;15
69111025;6%;7;0.06;0;15
69111035;26%;7;0.26;0;26
69111037;8%;7;0.08;0;15
69111038;6%;7;0.06;0;15
69111041;6.3%;7;0.063;0;15
69111045;14%;7;0.14;0;15
69111052;8%;7;0.08;0;15
69111058;6%;7;0.06;0;15
69111060;20.8%;7;0.208;0;20.8
69111080;20.8%;7;0.208;0;20.8
69119000;5.4%;7;0.054;0;15
69120010;0.7%;7;0.007;0;15
69120020;28%;7;0.28;0;28
69120035;9.8%;7;0.098;0;15
69120039;4.5%;7;0.045;0;15
69120041;3.9%;7;0.039;0;15
69120044;10%;7;0.1;0;15
69120045;4.5%;7;0.045;0;15
69120046;9.8%;7;0.098;0;15
69120048;9.8%;7;0.098;0;15
69120050;6%;7;0.06;0;15
69131020;3.3%;7;0.033;0;15
69139050;6%;7;0.06;0;15
69141080;9%;7;0.09;0;15
69149080;5.6%;7;0.056;0;15
70010020;3%;7;0.03;0;15
70021010;3.9%;7;0.039;0;15
70022050;6%;7;0.06;0;15
70023200;6%;7;0.06;0;15
70023900;6%;7;0.06;0;15
70031200;1.4%;7;0.014;0;15
70031900;1.3%;7;0.013;0;15
70032000;1.1%;7;0.011;0;15
70033000;6.3%;7;0.063;0;15
70042050;7.2%;7;0.072;0;15
70049050;5%;7;0.05;0;15
70051080;4.4%;7;0.044;0;15
70052120;5.6%;7;0.056;0;15
70052925;4.9%;7;0.049;0;15
70060010;8.8%;7;0.088;0;15
70060020;6.4%;7;0.064;0;15
70060040;4.9%;7;0.049;0;15
70071100;5.5%;7;0.055;0;15
70071900;5%;7;0.05;0;15
70072111;4.9%;7;0.049;0;15
70072151;4.9%;7;0.049;0;15
70072900;4.9%;7;0.049;0;15
70080000;3.9%;7;0.039;0;15
70091000;3.9%;7;0.039;0;15
70099110;7.8%;7;0.078;0;15
70099150;6.5%;7;0.065;0;15
70099210;7.8%;7;0.078;0;15
70099250;6.5%;7;0.065;0;15
70102020;2.5%;7;0.025;0;15
70102030;5.2%;7;0.052;0;15
70109020;2.5%;7;0.025;0;15
70109030;5.2%;7;0.052;0;15
70111050;4.6%;7;0.046;0;15
70112010;5.2%;7;0.052;0;15
70112085;5.2%;7;0.052;0;15
70119000;6.6%;7;0.066;0;15
70131010;6.9%;7;0.069;0;15
70131050;26%;7;0.26;0;26
70132210;15%;7;0.15;0;15
70132220;14%;7;0.14;0;15
70132230;7.3%;7;0.073;0;15
70132250;3%;7;0.03;0;15
70132805;12.5%;7;0.125;0;15
70132810;28.5%;7;0.285;0;28.5
70132820;22.5%;7;0.225;0;22.5
70132830;11.3%;7;0.113;0;15
70132840;5%;7;0.05;0;15
70132850;7.5%;7;0.075;0;15
70132860;5%;7;0.05;0;15
70133310;15%;7;0.15;0;15
70133320;14%;7;0.14;0;15
70133330;7.3%;7;0.073;0;15
70133350;3%;7;0.03;0;15
70133705;12.5%;7;0.125;0;15
70133710;28.5%;7;0.285;0;28.5
70133720;22.5%;7;0.225;0;22.5
70133730;11.3%;7;0.113;0;15
70133740;5%;7;0.05;0;15
70133750;7.5%;7;0.075;0;15
70133760;5%;7;0.05;0;15
70134110;15%;7;0.15;0;15
70134120;14%;7;0.14;0;15
70134130;10.5%;7;0.105;0;15
70134150;3%;7;0.03;0;15
70134210;12.5%;7;0.125;0;15
70134220;22.5%;7;0.225;0;22.5
70134230;11.3%;7;0.113;0;15
70134240;7.2%;7;0.072;0;15
70134910;12.5%;7;0.125;0;15
70134920;22.5%;7;0.225;0;22.5
70134930;11.3%;7;0.113;0;15
70134940;7.2%;7;0.072;0;15
70134950;15%;7;0.15;0;15
70134960;7.2%;7;0.072;0;15
70139110;20%;7;0.2;0;20
70139120;14%;7;0.14;0;15
70139130;10.5%;7;0.105;0;15
70139150;6%;7;0.06;0;15
70139910;15%;7;0.15;0;15
70139920;12.5%;7;0.125;0;15
70139930;9%;7;0.09;0;15
70139935;6.6%;7;0.066;0;15
70139940;38%;7;0.38;0;38
70139950;30%;7;0.3;0;30
70139960;15%;7;0.15;0;15
70139970;7.2%;7;0.072;0;15
70139980;11.3%;7;0.113;0;15
70139990;7.2%;7;0.072;0;15
70140010;4.1%;7;0.041;0;15
70140020;5%;7;0.05;0;15
70140030;3.4%;7;0.034;0;15
70140050;3.3%;7;0.033;0;15
70161000;2.7%;7;0.027;0;15
70169010;8%;7;0.08;0;15
70169050;5%;7;0.05;0;15
70171060;4.6%;7;0.046;0;15
70172000;6.7%;7;0.067;0;15
70179050;6.7%;7;0.067;0;15
70181010;4%;7;0.04;0;15
70182000;5%;7;0.05;0;15
70189010;3.2%;7;0.032;0;15
70189050;6.6%;7;0.066;0;15
70191100;4.9%;7;0.049;0;15
70191200;4.8%;7;0.048;0;15
70191315;6.5%;7;0.065;0;15
70191328;7%;7;0.07;0;15
70191335;4.2%;7;0.042;0;15
70191400;4.3%;7;0.043;0;15
70191500;4.3%;7;0.043;0;15
70191930;4.9%;7;0.049;0;15
70191991;4.2%;7;0.042;0;15
70196110;6%;7;0.06;0;15
70196140;7.3%;7;0.073;0;15
70196190;7%;7;0.07;0;15
70196215;6%;7;0.06;0;15
70196240;7.3%;7;0.073;0;15
70196290;7%;7;0.07;0;15
70196315;6%;7;0.06;0;15
70196340;7.3%;7;0.073;0;15
70196390;7%;7;0.07;0;15
70196415;6%;7;0.06;0;15
70196440;7.3%;7;0.073;0;15
70196490;7%;7;0.07;0;15
70196590;6%;7;0.06;0;15
70196640;7.3%;7;0.073;0;15
70196690;7%;7;0.07;0;15
70196940;7.3%;7;0.073;0;15
70196990;7%;7;0.07;0;15
70197100;4.3%;7;0.043;0;15
70197215;6%;7;0.06;0;15
70197240;7.3%;7;0.073;0;15
70197290;7%;7;0.07;0;15
70197390;6%;7;0.06;0;15
70198010;4.9%;7;0.049;0;15
70198090;4.3%;7;0.043;0;15
70199011;4.8%;7;0.048;0;15
70199051;4.3%;7;0.043;0;15
70200040;6.6%;7;0.066;0;15
70200060;5%;7;0.05;0;15
71031040;10.5%;7;0.105;0;15
71039950;10.5%;7;0.105;0;15
71041000;3%;7;0.03;0;15
71042100;3%;7;0.03;0;15
71042900;3%;7;0.03;0;15
71049150;6.4%;7;0.064;0;15
71049950;6.4%;7;0.064;0;15
71069150;3%;7;0.03;0;15
71069250;3%;7;0.03;0;15
71070000;3.3%;7;0.033;0;15
71081250;4.1%;7;0.041;0;15
71081370;4.1%;7;0.041;0;15
71090000;6%;7;0.06;0;15
71110000;10%;7;0.1;0;15
71131110;6.3%;7;0.063;0;15
71131120;13.5%;7;0.135;0;15
71131150;5%;7;0.05;0;15
71131910;7%;7;0.07;0;15
71131921;5%;7;0.05;0;15
71131925;5.8%;7;0.058;0;15
71131929;5.5%;7;0.055;0;15
71131930;5.8%;7;0.058;0;15
71131950;5.5%;7;0.055;0;15
71132010;7%;7;0.07;0;15
71132021;5.8%;7;0.058;0;15
71132025;5.8%;7;0.058;0;15
71132029;5.2%;7;0.052;0;15
71132030;5.8%;7;0.058;0;15
71132050;5.2%;7;0.052;0;15
71141110;2.8%;7;0.028;0;15
71141120;2.7%;7;0.027;0;15
71141130;3.3%;7;0.033;0;15
71141140;3.5%;7;0.035;0;15
71141145;3%;7;0.03;0;15
71141150;3.3%;7;0.033;0;15
71141160;3%;7;0.03;0;15
71141170;3%;7;0.03;0;15
71141900;7.9%;7;0.079;0;15
71142000;3%;7;0.03;0;15
71151000;4%;7;0.04;0;15
71159030;3.9%;7;0.039;0;15
71159040;3%;7;0.03;0;15
71159060;4%;7;0.04;0;15
71161010;3.3%;7;0.033;0;15
71161025;5.5%;7;0.055;0;15
71162005;3.3%;7;0.033;0;15
71162015;6.5%;7;0.065;0;15
71162030;2.1%;7;0.021;0;15
71162035;4.5%;7;0.045;0;15
71162040;10.5%;7;0.105;0;15
71171100;8%;7;0.08;0;15
71171915;8%;7;0.08;0;15
71171920;11%;7;0.11;0;15
71171930;3.9%;7;0.039;0;15
71171990;11%;7;0.11;0;15
71179020;3.3%;7;0.033;0;15
71179030;3.9%;7;0.039;0;15
71179055;7.2%;7;0.072;0;15
71179090;11%;7;0.11;0;15
72021110;1.4%;7;0.014;0;15
72021150;1.5%;7;0.015;0;15
72021910;2.3%;7;0.023;0;15
72021950;1.4%;7;0.014;0;15
72022110;1.1%;7;0.011;0;15
72022150;1.5%;7;0.015;0;15
72022175;1.9%;7;0.019;0;15
72022190;5.8%;7;0.058;0;15
72023000;3.9%;7;0.039;0;15
72024100;1.9%;7;0.019;0;15
72024910;1.9%;7;0.019;0;15
72024950;3.1%;7;0.031;0;15
72025000;10%;7;0.1;0;15
72027000;4.5%;7;0.045;0;15
72028000;5.6%;7;0.056;0;15
72029100;3.7%;7;0.037;0;15
72029200;4.2%;7;0.042;0;15
72029340;5%;7;0.05;0;15
72029380;5%;7;0.05;0;15
72029910;4.2%;7;0.042;0;15
72029920;5%;7;0.05;0;15
72029980;5%;7;0.05;0;15
73071100;4.8%;7;0.048;0;15
73071930;5.6%;7;0.056;0;15
73071990;6.2%;7;0.062;0;15
73072110;3.3%;7;0.033;0;15
73072150;5.6%;7;0.056;0;15
73072250;6.2%;7;0.062;0;15
73072300;5%;7;0.05;0;15
73072900;5%;7;0.05;0;15
73079110;3.3%;7;0.033;0;15
73079130;3.2%;7;0.032;0;15
73079150;5.5%;7;0.055;0;15
73079290;6.2%;7;0.062;0;15
73079330;6.2%;7;0.062;0;15
73079360;5.5%;7;0.055;0;15
73079390;4.3%;7;0.043;0;15
73079910;3.7%;7;0.037;0;15
73079930;3.2%;7;0.032;0;15
73079950;4.3%;7;0.043;0;15
73158910;1.5%;7;0.015;0;15
73158950;3.9%;7;0.039;0;15
73159000;2.9%;7;0.029;0;15
73181100;12.5%;7;0.125;0;15
73181200;12.5%;7;0.125;0;15
73181300;5.7%;7;0.057;0;15
73181410;6.2%;7;0.062;0;15
73181450;8.6%;7;0.086;0;15
73181560;6.2%;7;0.062;0;15
73181580;8.5%;7;0.085;0;15
73181900;5.7%;7;0.057;0;15
73182100;5.8%;7;0.058;0;15
73182400;3.8%;7;0.038;0;15
73182900;2.8%;7;0.028;0;15
73194020;4.5%;7;0.045;0;15
73194030;4.1%;7;0.041;0;15
73199090;2.9%;7;0.029;0;15
73201030;3.2%;7;0.032;0;15
73201060;3.2%;7;0.032;0;15
73201090;3.2%;7;0.032;0;15
73202010;3.2%;7;0.032;0;15
73202050;3.9%;7;0.039;0;15
73209050;2.9%;7;0.029;0;15
73211110;5.7%;7;0.057;0;15
73218110;2.9%;7;0.029;0;15
73218210;2.9%;7;0.029;0;15
73239150;5.3%;7;0.053;0;15
73239300;2%;7;0.02;0;15
73239400;2.7%;7;0.027;0;15
73239930;8.2%;7;0.082;0;15
73239970;5.3%;7;0.053;0;15
73239990;3.4%;7;0.034;0;15
73241000;3.4%;7;0.034;0;15
73259100;2.9%;7;0.029;0;15
73259950;2.9%;7;0.029;0;15
73261900;2.9%;7;0.029;0;15
73262000;3.9%;7;0.039;0;15
73269035;7.8%;7;0.078;0;15
73269060;8.6%;7;0.086;0;15
73269086;2.9%;7;0.029;0;15
74031100;1%;7;0.01;0;15
74031200;1%;7;0.01;0;15
74031300;1%;7;0.01;0;15
74031900;1%;7;0.01;0;15
74032100;1%;7;0.01;0;15
74032200;1%;7;0.01;0;15
74032901;1%;7;0.01;0;15
74071015;3%;7;0.03;0;15
74071030;3%;7;0.03;0;15
74071050;1%;7;0.01;0;15
74072115;2.2%;7;0.022;0;15
74072130;2.2%;7;0.022;0;15
74072150;2.2%;7;0.022;0;15
74072170;1.9%;7;0.019;0;15
74072190;2.2%;7;0.022;0;15
74072916;3%;7;0.03;0;15
74072934;3%;7;0.03;0;15
74072938;3%;7;0.03;0;15
74072940;3%;7;0.03;0;15
74072950;1.6%;7;0.016;0;15
74081130;1%;7;0.01;0;15
74081160;3%;7;0.03;0;15
74081900;3%;7;0.03;0;15
74082100;3%;7;0.03;0;15
74082210;3%;7;0.03;0;15
74082250;3%;7;0.03;0;15
74082910;3%;7;0.03;0;15
74082950;3%;7;0.03;0;15
74091110;3%;7;0.03;0;15
74091150;1%;7;0.01;0;15
74091910;3%;7;0.03;0;15
74091950;1%;7;0.01;0;15
74091990;3%;7;0.03;0;15
74092100;1.9%;7;0.019;0;15
74092900;1.9%;7;0.019;0;15
74093110;3%;7;0.03;0;15
74093150;1.7%;7;0.017;0;15
74093190;3%;7;0.03;0;15
74093910;3%;7;0.03;0;15
74093950;1.7%;7;0.017;0;15
74093990;3%;7;0.03;0;15
74094000;3%;7;0.03;0;15
74099010;3%;7;0.03;0;15
74099050;1.7%;7;0.017;0;15
74099090;3%;7;0.03;0;15
74101100;1%;7;0.01;0;15
74101200;1%;7;0.01;0;15
74102130;3%;7;0.03;0;15
74102160;1.5%;7;0.015;0;15
74102200;1.5%;7;0.015;0;15
74111010;1.5%;7;0.015;0;15
74111050;3%;7;0.03;0;15
74112110;1.4%;7;0.014;0;15
74112150;3%;7;0.03;0;15
74112200;3%;7;0.03;0;15
74112910;1.4%;7;0.014;0;15
74112950;3%;7;0.03;0;15
74121000;3%;7;0.03;0;15
74122000;3%;7;0.03;0;15
74130010;3%;7;0.03;0;15
74130050;2%;7;0.02;0;15
74130090;3%;7;0.03;0;15
74151000;2.5%;7;0.025;0;15
74152100;3%;7;0.03;0;15
74152900;3%;7;0.03;0;15
74153305;3%;7;0.03;0;15
74153310;1.4%;7;0.014;0;15
74153380;3%;7;0.03;0;15
74153900;3%;7;0.03;0;15
74181000;3%;7;0.03;0;15
74182010;3%;7;0.03;0;15
74182050;3%;7;0.03;0;15
74198006;3%;7;0.03;0;15
74198009;3%;7;0.03;0;15
74198015;3%;7;0.03;0;15
74198016;3%;7;0.03;0;15
74198017;3%;7;0.03;0;15
74198030;3%;7;0.03;0;15
75051110;3%;7;0.03;0;15
75051130;2.6%;7;0.026;0;15
75051150;3%;7;0.03;0;15
75051210;3%;7;0.03;0;15
75051230;2.5%;7;0.025;0;15
75051250;3%;7;0.03;0;15
75052110;3%;7;0.03;0;15
75052150;2.6%;7;0.026;0;15
75052210;3%;7;0.03;0;15
75052250;2.6%;7;0.026;0;15
75061005;2.5%;7;0.025;0;15
75061010;3%;7;0.03;0;15
75061030;2.5%;7;0.025;0;15
75062005;3%;7;0.03;0;15
75062010;3%;7;0.03;0;15
75062030;2.5%;7;0.025;0;15
75071100;2%;7;0.02;0;15
75071200;2%;7;0.02;0;15
75072000;3%;7;0.03;0;15
75081000;3%;7;0.03;0;15
75089010;3%;7;0.03;0;15
75089050;3%;7;0.03;0;15
76011030;2.6%;7;0.026;0;15
76012030;2.6%;7;0.026;0;15
76012060;2.1%;7;0.021;0;15
76031000;5%;7;0.05;0;15
76032000;3.9%;7;0.039;0;15
76041010;5%;7;0.05;0;15
76041030;2.6%;7;0.026;0;15
76041050;3%;7;0.03;0;15
76042100;1.5%;7;0.015;0;15
76042910;5%;7;0.05;0;15
76042930;2.6%;7;0.026;0;15
76042950;3%;7;0.03;0;15
76051100;2.6%;7;0.026;0;15
76051900;4.2%;7;0.042;0;15
76052100;2.6%;7;0.026;0;15
76052900;4.2%;7;0.042;0;15
76061130;3%;7;0.03;0;15
76061160;2.7%;7;0.027;0;15
76061230;3%;7;0.03;0;15
76061260;6.5%;7;0.065;0;15
76069130;3%;7;0.03;0;15
76069160;2.7%;7;0.027;0;15
76069230;3%;7;0.03;0;15
76069260;6.5%;7;0.065;0;15
76071130;5.8%;7;0.058;0;15
76071160;5.3%;7;0.053;0;15
76071190;3%;7;0.03;0;15
76071910;5.3%;7;0.053;0;15
76071930;5.7%;7;0.057;0;15
76071960;3%;7;0.03;0;15
76072010;3.7%;7;0.037;0;15
76081000;5.7%;7;0.057;0;15
76082000;5.7%;7;0.057;0;15
76090000;5.7%;7;0.057;0;15
76101000;5.7%;7;0.057;0;15
76109000;5.7%;7;0.057;0;15
76110000;2.6%;7;0.026;0;15
76121000;2.4%;7;0.024;0;15
76129010;5.7%;7;0.057;0;15
76130000;5%;7;0.05;0;15
76141010;4.9%;7;0.049;0;15
76141050;4.9%;7;0.049;0;15
76149020;4.9%;7;0.049;0;15
76149040;4.9%;7;0.049;0;15
76149050;5.7%;7;0.057;0;15
76151011;3.1%;7;0.031;0;15
76151020;3.1%;7;0.031;0;15
76151030;3.1%;7;0.031;0;15
76151050;3.1%;7;0.031;0;15
76151071;3.1%;7;0.031;0;15
76151091;3.1%;7;0.031;0;15
76152000;3.8%;7;0.038;0;15
76161010;5.7%;7;0.057;0;15
76161030;4.7%;7;0.047;0;15
76161050;5.7%;7;0.057;0;15
76161070;5.5%;7;0.055;0;15
76161090;6%;7;0.06;0;15
76169100;2.5%;7;0.025;0;15
76169951;2.5%;7;0.025;0;15
78041100;2.2%;7;0.022;0;15
78041900;3%;7;0.03;0;15
78060003;1.2%;7;0.012;0;15
78060005;2%;7;0.02;0;15
78060080;3%;7;0.03;0;15
79011100;1.5%;7;0.015;0;15
79011210;3%;7;0.03;0;15
79011250;1.5%;7;0.015;0;15
79012000;3%;7;0.03;0;15
79039060;3%;7;0.03;0;15
79040000;4.2%;7;0.042;0;15
79050000;2.8%;7;0.028;0;15
79070010;3%;7;0.03;0;15
79070020;3%;7;0.03;0;15
79070060;3%;7;0.03;0;15
80030000;3%;7;0.03;0;15
80070010;2.1%;7;0.021;0;15
80070020;2.4%;7;0.024;0;15
80070031;3%;7;0.03;0;15
80070032;2.8%;7;0.028;0;15
80070040;2.4%;7;0.024;0;15
80070050;2.8%;7;0.028;0;15
81011000;7%;7;0.07;0;15
81019400;6.6%;7;0.066;0;15
81019600;4.4%;7;0.044;0;15
81019700;2.8%;7;0.028;0;15
81019910;6.5%;7;0.065;0;15
81019980;3.7%;7;0.037;0;15
81029530;6.6%;7;0.066;0;15
81029560;6.6%;7;0.066;0;15
81029600;4.4%;7;0.044;0;15
81029900;3.7%;7;0.037;0;15
81032000;2.5%;7;0.025;0;15
81039100;4.4%;7;0.044;0;15
81039900;4.4%;7;0.044;0;15
81041100;8%;7;0.08;0;15
81041900;6.5%;7;0.065;0;15
81043000;4.4%;7;0.044;0;15
81052030;4.4%;7;0.044;0;15
81059000;3.7%;7;0.037;0;15
81082000;15%;7;0.15;0;15
81089030;5.5%;7;0.055;0;15
81089060;15%;7;0.15;0;15
81092100;4.2%;7;0.042;0;15
81092900;4.2%;7;0.042;0;15
81099100;3.7%;7;0.037;0;15
81099900;3.7%;7;0.037;0;15
81110047;14%;7;0.14;0;15
81110049;14%;7;0.14;0;15
81110060;3.7%;7;0.037;0;15
81121200;8.5%;7;0.085;0;15
81121900;5.5%;7;0.055;0;15
81122100;3%;7;0.03;0;15
81122900;3%;7;0.03;0;15
81123900;4%;7;0.04;0;15
81124150;3%;7;0.03;0;15
81124900;4%;7;0.04;0;15
81125100;4%;7;0.04;0;15
81125900;4%;7;0.04;0;15
81126990;4.4%;7;0.044;0;15
81129210;3%;7;0.03;0;15
81129240;4.9%;7;0.049;0;15
81129260;2.6%;7;0.026;0;15
81129265;4.4%;7;0.044;0;15
81129270;2%;7;0.02;0;15
81129910;4.4%;7;0.044;0;15
81129920;2%;7;0.02;0;15
81129991;4%;7;0.04;0;15
81130000;3.7%;7;0.037;0;15
82014060;6.2%;7;0.062;0;15
82024030;7.2%;7;0.072;0;15
82032020;4%;7;0.04;0;15
82032040;12%;7;0.12;0;15
82032080;4.5%;7;0.045;0;15
82034030;6%;7;0.06;0;15
82034060;3.3%;7;0.033;0;15
82041100;9%;7;0.09;0;15
82041200;9%;7;0.09;0;15
82042000;9%;7;0.09;0;15
82051000;6.2%;7;0.062;0;15
82052030;6.2%;7;0.062;0;15
