hs_8digit,import_origin,compliance_rate,comment
84123900,MEX,0.1757,USITC DataWeb Jul-Sep 2025
84128090,MEX,0.1433,USITC DataWeb Jul-Sep 2025
84129010,MEX,1,USITC DataWeb Jul-Sep 2025
84129090,MEX,0.9727,USITC DataWeb Jul-Sep 2025
84131900,MEX,0.3242,USITC DataWeb Jul-Sep 2025
84132000,MEX,0.9886,USITC DataWeb Jul-Sep 2025
84133010,MEX,0.4943,USITC DataWeb Jul-Sep 2025
84133090,MEX,0.5725,USITC DataWeb Jul-Sep 2025
84134000,MEX,1,USITC DataWeb Jul-Sep 2025
84135000,MEX,0.7751,USITC DataWeb Jul-Sep 2025
84136000,MEX,0.5875,USITC DataWeb Jul-Sep 2025
84137010,MEX,0.8647,USITC DataWeb Jul-Sep 2025
84137020,MEX,0.6915,USITC DataWeb Jul-Sep 2025
84138100,MEX,0.5516,USITC DataWeb Jul-Sep 2025
84138200,MEX,0.9888,USITC DataWeb Jul-Sep 2025
84139110,MEX,0.825,USITC DataWeb Jul-Sep 2025
84139120,MEX,0.2298,USITC DataWeb Jul-Sep 2025
84139190,MEX,0.8738,USITC DataWeb Jul-Sep 2025
84139200,MEX,0.9903,USITC DataWeb Jul-Sep 2025
84141000,MEX,0.6728,USITC DataWeb Jul-Sep 2025
84142000,MEX,1,USITC DataWeb Jul-Sep 2025
84143040,MEX,0.8979,USITC DataWeb Jul-Sep 2025
84143080,MEX,0.8247,USITC DataWeb Jul-Sep 2025
84145130,MEX,1,USITC DataWeb Jul-Sep 2025
84145190,MEX,0.9643,USITC DataWeb Jul-Sep 2025
84145910,MEX,0.2471,USITC DataWeb Jul-Sep 2025
84145915,MEX,0.1156,USITC DataWeb Jul-Sep 2025
84145930,MEX,4e-04,USITC DataWeb Jul-Sep 2025
84145965,MEX,0.7928,USITC DataWeb Jul-Sep 2025
84146000,MEX,0.8699,USITC DataWeb Jul-Sep 2025
84148005,MEX,0.0474,USITC DataWeb Jul-Sep 2025
84148016,MEX,0.516,USITC DataWeb Jul-Sep 2025
84148020,MEX,0.7516,USITC DataWeb Jul-Sep 2025
84148090,MEX,0.9207,USITC DataWeb Jul-Sep 2025
84149010,MEX,0.8959,USITC DataWeb Jul-Sep 2025
84149030,MEX,0.9957,USITC DataWeb Jul-Sep 2025
84149041,MEX,0.8068,USITC DataWeb Jul-Sep 2025
84149091,MEX,0.9548,USITC DataWeb Jul-Sep 2025
84151030,MEX,0.9718,USITC DataWeb Jul-Sep 2025
84151060,MEX,1,USITC DataWeb Jul-Sep 2025
84151090,MEX,0.9945,USITC DataWeb Jul-Sep 2025
84152000,MEX,0.6556,USITC DataWeb Jul-Sep 2025
84158101,MEX,0.8807,USITC DataWeb Jul-Sep 2025
84158201,MEX,0.8488,USITC DataWeb Jul-Sep 2025
84158300,MEX,0.9954,USITC DataWeb Jul-Sep 2025
84159040,MEX,0.9312,USITC DataWeb Jul-Sep 2025
84159080,MEX,0.9336,USITC DataWeb Jul-Sep 2025
84161000,MEX,1,USITC DataWeb Jul-Sep 2025
84162000,MEX,0.9172,USITC DataWeb Jul-Sep 2025
84169000,MEX,0.9217,USITC DataWeb Jul-Sep 2025
84171000,MEX,0,USITC DataWeb Jul-Sep 2025
84178000,MEX,0.9974,USITC DataWeb Jul-Sep 2025
84179000,MEX,0.8528,USITC DataWeb Jul-Sep 2025
84181000,MEX,0.9919,USITC DataWeb Jul-Sep 2025
84182100,MEX,0.8633,USITC DataWeb Jul-Sep 2025
84182920,MEX,1,USITC DataWeb Jul-Sep 2025
84183000,MEX,0.9975,USITC DataWeb Jul-Sep 2025
84184000,MEX,0.9753,USITC DataWeb Jul-Sep 2025
84185000,MEX,0.8909,USITC DataWeb Jul-Sep 2025
84186101,MEX,0.771,USITC DataWeb Jul-Sep 2025
84186901,MEX,0.9434,USITC DataWeb Jul-Sep 2025
84189100,MEX,0.9512,USITC DataWeb Jul-Sep 2025
84189940,MEX,0.64,USITC DataWeb Jul-Sep 2025
84189980,MEX,0.9122,USITC DataWeb Jul-Sep 2025
84191100,MEX,0.9928,USITC DataWeb Jul-Sep 2025
84191901,MEX,1,USITC DataWeb Jul-Sep 2025
84192000,MEX,0.9847,USITC DataWeb Jul-Sep 2025
84193902,MEX,0.3337,USITC DataWeb Jul-Sep 2025
84194000,MEX,0.9754,USITC DataWeb Jul-Sep 2025
84195010,MEX,0.6335,USITC DataWeb Jul-Sep 2025
84195050,MEX,0.7246,USITC DataWeb Jul-Sep 2025
84196050,MEX,0,USITC DataWeb Jul-Sep 2025
84198150,MEX,1,USITC DataWeb Jul-Sep 2025
84198190,MEX,0.9923,USITC DataWeb Jul-Sep 2025
84198995,MEX,0.7691,USITC DataWeb Jul-Sep 2025
84199010,MEX,0.9849,USITC DataWeb Jul-Sep 2025
84199030,MEX,0.9726,USITC DataWeb Jul-Sep 2025
84199050,MEX,0.8453,USITC DataWeb Jul-Sep 2025
84199085,MEX,1,USITC DataWeb Jul-Sep 2025
84199095,MEX,0.9208,USITC DataWeb Jul-Sep 2025
84209910,MEX,0,USITC DataWeb Jul-Sep 2025
84209920,MEX,0.8869,USITC DataWeb Jul-Sep 2025
84209990,MEX,0.3516,USITC DataWeb Jul-Sep 2025
84211200,MEX,0.4445,USITC DataWeb Jul-Sep 2025
84211900,MEX,0.895,USITC DataWeb Jul-Sep 2025
84212100,MEX,0.7891,USITC DataWeb Jul-Sep 2025
84212200,MEX,0,USITC DataWeb Jul-Sep 2025
84212300,MEX,0.9327,USITC DataWeb Jul-Sep 2025
84212900,MEX,0.6168,USITC DataWeb Jul-Sep 2025
84213100,MEX,0.9047,USITC DataWeb Jul-Sep 2025
84213200,MEX,0.9367,USITC DataWeb Jul-Sep 2025
84213901,MEX,0.8786,USITC DataWeb Jul-Sep 2025
84219120,MEX,1,USITC DataWeb Jul-Sep 2025
84219160,MEX,0.9531,USITC DataWeb Jul-Sep 2025
84219901,MEX,0.7227,USITC DataWeb Jul-Sep 2025
84221100,MEX,0,USITC DataWeb Jul-Sep 2025
84223091,MEX,0.9687,USITC DataWeb Jul-Sep 2025
84224091,MEX,0.488,USITC DataWeb Jul-Sep 2025
84229002,MEX,1,USITC DataWeb Jul-Sep 2025
84229004,MEX,0,USITC DataWeb Jul-Sep 2025
84229006,MEX,0.9335,USITC DataWeb Jul-Sep 2025
84229091,MEX,0.2768,USITC DataWeb Jul-Sep 2025
84238100,MEX,0.0814,USITC DataWeb Jul-Sep 2025
84238200,MEX,0.985,USITC DataWeb Jul-Sep 2025
84238990,MEX,1,USITC DataWeb Jul-Sep 2025
84239010,MEX,0.7919,USITC DataWeb Jul-Sep 2025
84239090,MEX,0.1163,USITC DataWeb Jul-Sep 2025
84241000,MEX,0.9996,USITC DataWeb Jul-Sep 2025
84242010,MEX,0.9996,USITC DataWeb Jul-Sep 2025
84242090,MEX,0.9795,USITC DataWeb Jul-Sep 2025
84243010,MEX,0.7423,USITC DataWeb Jul-Sep 2025
84243090,MEX,0.9778,USITC DataWeb Jul-Sep 2025
84244110,MEX,0.8316,USITC DataWeb Jul-Sep 2025
84244190,MEX,1,USITC DataWeb Jul-Sep 2025
84244900,MEX,0.9953,USITC DataWeb Jul-Sep 2025
84248200,MEX,0.4916,USITC DataWeb Jul-Sep 2025
84248910,MEX,1,USITC DataWeb Jul-Sep 2025
84248990,MEX,0.9994,USITC DataWeb Jul-Sep 2025
84249005,MEX,0.9707,USITC DataWeb Jul-Sep 2025
84249010,MEX,0.8639,USITC DataWeb Jul-Sep 2025
84249090,MEX,0.9434,USITC DataWeb Jul-Sep 2025
84251100,MEX,1,USITC DataWeb Jul-Sep 2025
84251900,MEX,0.9963,USITC DataWeb Jul-Sep 2025
84253901,MEX,0.7784,USITC DataWeb Jul-Sep 2025
84254100,MEX,1,USITC DataWeb Jul-Sep 2025
84254200,MEX,1,USITC DataWeb Jul-Sep 2025
84254900,MEX,0.7687,USITC DataWeb Jul-Sep 2025
84261100,MEX,0.4616,USITC DataWeb Jul-Sep 2025
84261200,MEX,1,USITC DataWeb Jul-Sep 2025
84264100,MEX,1,USITC DataWeb Jul-Sep 2025
84269100,MEX,1,USITC DataWeb Jul-Sep 2025
84269900,MEX,0.6077,USITC DataWeb Jul-Sep 2025
84271040,MEX,1,USITC DataWeb Jul-Sep 2025
84271080,MEX,0.9694,USITC DataWeb Jul-Sep 2025
84272040,MEX,0.5421,USITC DataWeb Jul-Sep 2025
84272080,MEX,0.9022,USITC DataWeb Jul-Sep 2025
84279000,MEX,0.9749,USITC DataWeb Jul-Sep 2025
84281000,MEX,0.9972,USITC DataWeb Jul-Sep 2025
84282000,MEX,1,USITC DataWeb Jul-Sep 2025
84283100,MEX,1,USITC DataWeb Jul-Sep 2025
84283200,MEX,1,USITC DataWeb Jul-Sep 2025
84283300,MEX,0.8733,USITC DataWeb Jul-Sep 2025
84283900,MEX,0.9659,USITC DataWeb Jul-Sep 2025
84284000,MEX,1,USITC DataWeb Jul-Sep 2025
84287000,MEX,0.7755,USITC DataWeb Jul-Sep 2025
84289003,MEX,0.9199,USITC DataWeb Jul-Sep 2025
84294000,MEX,1,USITC DataWeb Jul-Sep 2025
84295110,MEX,0,USITC DataWeb Jul-Sep 2025
84302000,MEX,0.9528,USITC DataWeb Jul-Sep 2025
84304980,MEX,0,USITC DataWeb Jul-Sep 2025
84306100,MEX,1,USITC DataWeb Jul-Sep 2025
84306901,MEX,1,USITC DataWeb Jul-Sep 2025
84311000,MEX,0.7477,USITC DataWeb Jul-Sep 2025
84312000,MEX,0.7862,USITC DataWeb Jul-Sep 2025
84313100,MEX,0.8755,USITC DataWeb Jul-Sep 2025
84313900,MEX,0.8489,USITC DataWeb Jul-Sep 2025
84314100,MEX,0.5217,USITC DataWeb Jul-Sep 2025
84314200,MEX,0.7086,USITC DataWeb Jul-Sep 2025
84314340,MEX,1,USITC DataWeb Jul-Sep 2025
84314380,MEX,0.9547,USITC DataWeb Jul-Sep 2025
84314910,MEX,0.9976,USITC DataWeb Jul-Sep 2025
84314990,MEX,0.5574,USITC DataWeb Jul-Sep 2025
84321000,MEX,1,USITC DataWeb Jul-Sep 2025
84322100,MEX,1,USITC DataWeb Jul-Sep 2025
84322900,MEX,0.8758,USITC DataWeb Jul-Sep 2025
84323100,MEX,1,USITC DataWeb Jul-Sep 2025
84323900,MEX,1,USITC DataWeb Jul-Sep 2025
84324100,MEX,1,USITC DataWeb Jul-Sep 2025
84324200,MEX,1,USITC DataWeb Jul-Sep 2025
84328000,MEX,1,USITC DataWeb Jul-Sep 2025
84329000,MEX,0.5705,USITC DataWeb Jul-Sep 2025
84331100,MEX,0.9967,USITC DataWeb Jul-Sep 2025
84332000,MEX,0.937,USITC DataWeb Jul-Sep 2025
84333000,MEX,1,USITC DataWeb Jul-Sep 2025
84335900,MEX,1,USITC DataWeb Jul-Sep 2025
84336000,MEX,0.9847,USITC DataWeb Jul-Sep 2025
84339010,MEX,0.6452,USITC DataWeb Jul-Sep 2025
84339050,MEX,0.3058,USITC DataWeb Jul-Sep 2025
84341000,MEX,1,USITC DataWeb Jul-Sep 2025
84349000,MEX,0.7815,USITC DataWeb Jul-Sep 2025
84361000,MEX,1,USITC DataWeb Jul-Sep 2025
84362900,MEX,1,USITC DataWeb Jul-Sep 2025
84368000,MEX,0.9706,USITC DataWeb Jul-Sep 2025
84369100,MEX,1,USITC DataWeb Jul-Sep 2025
84369900,MEX,0.6279,USITC DataWeb Jul-Sep 2025
84371000,MEX,1,USITC DataWeb Jul-Sep 2025
84378000,MEX,1,USITC DataWeb Jul-Sep 2025
84379000,MEX,0.9908,USITC DataWeb Jul-Sep 2025
84381000,MEX,0.9942,USITC DataWeb Jul-Sep 2025
84382000,MEX,1,USITC DataWeb Jul-Sep 2025
84383000,MEX,1,USITC DataWeb Jul-Sep 2025
84385000,MEX,0.9415,USITC DataWeb Jul-Sep 2025
84388000,MEX,0.135,USITC DataWeb Jul-Sep 2025
84389010,MEX,1,USITC DataWeb Jul-Sep 2025
84389090,MEX,0.8882,USITC DataWeb Jul-Sep 2025
84399110,MEX,0.3489,USITC DataWeb Jul-Sep 2025
84399910,MEX,1,USITC DataWeb Jul-Sep 2025
84399950,MEX,0,USITC DataWeb Jul-Sep 2025
84401000,MEX,0.7169,USITC DataWeb Jul-Sep 2025
84409000,MEX,0.9311,USITC DataWeb Jul-Sep 2025
84411000,MEX,1,USITC DataWeb Jul-Sep 2025
84414000,MEX,0,USITC DataWeb Jul-Sep 2025
84418000,MEX,1,USITC DataWeb Jul-Sep 2025
84419000,MEX,0.759,USITC DataWeb Jul-Sep 2025
84424000,MEX,0,USITC DataWeb Jul-Sep 2025
84425010,MEX,0.9362,USITC DataWeb Jul-Sep 2025
84425090,MEX,0.9813,USITC DataWeb Jul-Sep 2025
84431300,MEX,1,USITC DataWeb Jul-Sep 2025
84431600,MEX,1,USITC DataWeb Jul-Sep 2025
84431700,MEX,1,USITC DataWeb Jul-Sep 2025
84431930,MEX,1,USITC DataWeb Jul-Sep 2025
84433100,MEX,0.8457,USITC DataWeb Jul-Sep 2025
84433210,MEX,0.9374,USITC DataWeb Jul-Sep 2025
84433250,MEX,0,USITC DataWeb Jul-Sep 2025
84433960,MEX,0,USITC DataWeb Jul-Sep 2025
84433990,MEX,0.9843,USITC DataWeb Jul-Sep 2025
84439110,MEX,1,USITC DataWeb Jul-Sep 2025
84439120,MEX,1,USITC DataWeb Jul-Sep 2025
84439130,MEX,0.8392,USITC DataWeb Jul-Sep 2025
84439910,MEX,0.4632,USITC DataWeb Jul-Sep 2025
84439920,MEX,0.9996,USITC DataWeb Jul-Sep 2025
84439925,MEX,0.9815,USITC DataWeb Jul-Sep 2025
84439945,MEX,1,USITC DataWeb Jul-Sep 2025
84439950,MEX,0.98,USITC DataWeb Jul-Sep 2025
84454000,MEX,1,USITC DataWeb Jul-Sep 2025
84459000,MEX,0,USITC DataWeb Jul-Sep 2025
84481900,MEX,0,USITC DataWeb Jul-Sep 2025
84482050,MEX,1,USITC DataWeb Jul-Sep 2025
84483200,MEX,0,USITC DataWeb Jul-Sep 2025
84484200,MEX,0,USITC DataWeb Jul-Sep 2025
84490010,MEX,1,USITC DataWeb Jul-Sep 2025
84490050,MEX,0.0363,USITC DataWeb Jul-Sep 2025
84501100,MEX,1,USITC DataWeb Jul-Sep 2025
84502000,MEX,0.9529,USITC DataWeb Jul-Sep 2025
84509020,MEX,0.8999,USITC DataWeb Jul-Sep 2025
84509060,MEX,0.8378,USITC DataWeb Jul-Sep 2025
84512100,MEX,0.9947,USITC DataWeb Jul-Sep 2025
84512900,MEX,0.9998,USITC DataWeb Jul-Sep 2025
84514000,MEX,0,USITC DataWeb Jul-Sep 2025
84515000,MEX,0.447,USITC DataWeb Jul-Sep 2025
84518000,MEX,0.6939,USITC DataWeb Jul-Sep 2025
84519030,MEX,0.9464,USITC DataWeb Jul-Sep 2025
84519090,MEX,0.8666,USITC DataWeb Jul-Sep 2025
84522190,MEX,0.602,USITC DataWeb Jul-Sep 2025
84522990,MEX,1,USITC DataWeb Jul-Sep 2025
84529020,MEX,0.982,USITC DataWeb Jul-Sep 2025
84532000,MEX,1,USITC DataWeb Jul-Sep 2025
84539010,MEX,0,USITC DataWeb Jul-Sep 2025
84542000,MEX,0,USITC DataWeb Jul-Sep 2025
84543000,MEX,0,USITC DataWeb Jul-Sep 2025
84549000,MEX,1,USITC DataWeb Jul-Sep 2025
84552200,MEX,0.1904,USITC DataWeb Jul-Sep 2025
84559080,MEX,0.932,USITC DataWeb Jul-Sep 2025
84561110,MEX,0,USITC DataWeb Jul-Sep 2025
84561190,MEX,0.9951,USITC DataWeb Jul-Sep 2025
84564010,MEX,0.7539,USITC DataWeb Jul-Sep 2025
84569071,MEX,0,USITC DataWeb Jul-Sep 2025
84581100,MEX,1,USITC DataWeb Jul-Sep 2025
84591000,MEX,1,USITC DataWeb Jul-Sep 2025
84592900,MEX,0.5134,USITC DataWeb Jul-Sep 2025
84596100,MEX,1,USITC DataWeb Jul-Sep 2025
84597080,MEX,0,USITC DataWeb Jul-Sep 2025
84601901,MEX,0,USITC DataWeb Jul-Sep 2025
84604080,MEX,1,USITC DataWeb Jul-Sep 2025
84609080,MEX,0.515,USITC DataWeb Jul-Sep 2025
84615040,MEX,0,USITC DataWeb Jul-Sep 2025
84619060,MEX,0.9228,USITC DataWeb Jul-Sep 2025
84621100,MEX,0.9157,USITC DataWeb Jul-Sep 2025
84621900,MEX,1,USITC DataWeb Jul-Sep 2025
84622200,MEX,1,USITC DataWeb Jul-Sep 2025
84622600,MEX,1,USITC DataWeb Jul-Sep 2025
84622900,MEX,1,USITC DataWeb Jul-Sep 2025
84623900,MEX,0,USITC DataWeb Jul-Sep 2025
84624900,MEX,1,USITC DataWeb Jul-Sep 2025
84626180,MEX,1,USITC DataWeb Jul-Sep 2025
84626980,MEX,1,USITC DataWeb Jul-Sep 2025
84629080,MEX,0.333,USITC DataWeb Jul-Sep 2025
84632000,MEX,0,USITC DataWeb Jul-Sep 2025
84633000,MEX,1,USITC DataWeb Jul-Sep 2025
84639000,MEX,1,USITC DataWeb Jul-Sep 2025
84641001,MEX,1,USITC DataWeb Jul-Sep 2025
84642001,MEX,0,USITC DataWeb Jul-Sep 2025
84649001,MEX,0.8237,USITC DataWeb Jul-Sep 2025
84651000,MEX,0,USITC DataWeb Jul-Sep 2025
84652080,MEX,1,USITC DataWeb Jul-Sep 2025
84659100,MEX,0.0022,USITC DataWeb Jul-Sep 2025
84659200,MEX,1,USITC DataWeb Jul-Sep 2025
84659400,MEX,0,USITC DataWeb Jul-Sep 2025
84659600,MEX,0,USITC DataWeb Jul-Sep 2025
84659902,MEX,1,USITC DataWeb Jul-Sep 2025
84661001,MEX,0.9016,USITC DataWeb Jul-Sep 2025
84662010,MEX,0.969,USITC DataWeb Jul-Sep 2025
84662080,MEX,0.9477,USITC DataWeb Jul-Sep 2025
84663010,MEX,1,USITC DataWeb Jul-Sep 2025
84663060,MEX,1,USITC DataWeb Jul-Sep 2025
84663080,MEX,0.6709,USITC DataWeb Jul-Sep 2025
84669110,MEX,1,USITC DataWeb Jul-Sep 2025
84669150,MEX,1,USITC DataWeb Jul-Sep 2025
84669210,MEX,1,USITC DataWeb Jul-Sep 2025
84669250,MEX,0.3346,USITC DataWeb Jul-Sep 2025
84669315,MEX,1,USITC DataWeb Jul-Sep 2025
84669353,MEX,0.7861,USITC DataWeb Jul-Sep 2025
84669360,MEX,1,USITC DataWeb Jul-Sep 2025
84669396,MEX,1,USITC DataWeb Jul-Sep 2025
84669398,MEX,0.8245,USITC DataWeb Jul-Sep 2025
84669420,MEX,1,USITC DataWeb Jul-Sep 2025
84669440,MEX,0,USITC DataWeb Jul-Sep 2025
84669465,MEX,0.9801,USITC DataWeb Jul-Sep 2025
84669485,MEX,0.9041,USITC DataWeb Jul-Sep 2025
84671150,MEX,0.5726,USITC DataWeb Jul-Sep 2025
84671910,MEX,0,USITC DataWeb Jul-Sep 2025
84671950,MEX,0.4004,USITC DataWeb Jul-Sep 2025
84672100,MEX,0.5064,USITC DataWeb Jul-Sep 2025
84672200,MEX,0.833,USITC DataWeb Jul-Sep 2025
84672900,MEX,0.4021,USITC DataWeb Jul-Sep 2025
84678100,MEX,0.0014,USITC DataWeb Jul-Sep 2025
84678910,MEX,0,USITC DataWeb Jul-Sep 2025
84678950,MEX,0.2111,USITC DataWeb Jul-Sep 2025
84679101,MEX,0.0062,USITC DataWeb Jul-Sep 2025
84679200,MEX,0.897,USITC DataWeb Jul-Sep 2025
84679901,MEX,0.0918,USITC DataWeb Jul-Sep 2025
84681000,MEX,0.4193,USITC DataWeb Jul-Sep 2025
84689010,MEX,0.807,USITC DataWeb Jul-Sep 2025
84702100,MEX,0,USITC DataWeb Jul-Sep 2025
84705000,MEX,0.9224,USITC DataWeb Jul-Sep 2025
84713001,MEX,0.9973,USITC DataWeb Jul-Sep 2025
84714101,MEX,0.9634,USITC DataWeb Jul-Sep 2025
84714900,MEX,0.9827,USITC DataWeb Jul-Sep 2025
84715001,MEX,0.9566,USITC DataWeb Jul-Sep 2025
84716010,MEX,0.97,USITC DataWeb Jul-Sep 2025
84716020,MEX,0.2162,USITC DataWeb Jul-Sep 2025
84716070,MEX,1,USITC DataWeb Jul-Sep 2025
84716080,MEX,0.5328,USITC DataWeb Jul-Sep 2025
84716090,MEX,0.7879,USITC DataWeb Jul-Sep 2025
84717020,MEX,0,USITC DataWeb Jul-Sep 2025
84717030,MEX,0,USITC DataWeb Jul-Sep 2025
84717040,MEX,0.1987,USITC DataWeb Jul-Sep 2025
84717050,MEX,0.8567,USITC DataWeb Jul-Sep 2025
84717060,MEX,0.9405,USITC DataWeb Jul-Sep 2025
84717090,MEX,0.9838,USITC DataWeb Jul-Sep 2025
84718010,MEX,0.8985,USITC DataWeb Jul-Sep 2025
84718040,MEX,0.9339,USITC DataWeb Jul-Sep 2025
84718090,MEX,0.7217,USITC DataWeb Jul-Sep 2025
84719000,MEX,0.7717,USITC DataWeb Jul-Sep 2025
84723000,MEX,0,USITC DataWeb Jul-Sep 2025
84729010,MEX,0.1203,USITC DataWeb Jul-Sep 2025
84729090,MEX,0.0091,USITC DataWeb Jul-Sep 2025
84732900,MEX,0.6674,USITC DataWeb Jul-Sep 2025
84733011,MEX,0.8064,USITC DataWeb Jul-Sep 2025
84733020,MEX,0.9446,USITC DataWeb Jul-Sep 2025
84733051,MEX,0.8358,USITC DataWeb Jul-Sep 2025
84733091,MEX,0.9789,USITC DataWeb Jul-Sep 2025
84734010,MEX,1,USITC DataWeb Jul-Sep 2025
84734086,MEX,0.948,USITC DataWeb Jul-Sep 2025
84735030,MEX,0,USITC DataWeb Jul-Sep 2025
84735090,MEX,0.624,USITC DataWeb Jul-Sep 2025
84741000,MEX,1,USITC DataWeb Jul-Sep 2025
84742000,MEX,1,USITC DataWeb Jul-Sep 2025
84743100,MEX,1,USITC DataWeb Jul-Sep 2025
84743200,MEX,1,USITC DataWeb Jul-Sep 2025
84743900,MEX,1,USITC DataWeb Jul-Sep 2025
84748000,MEX,1,USITC DataWeb Jul-Sep 2025
84749000,MEX,0.9458,USITC DataWeb Jul-Sep 2025
84759010,MEX,0,USITC DataWeb Jul-Sep 2025
84759090,MEX,0.9891,USITC DataWeb Jul-Sep 2025
84768900,MEX,1,USITC DataWeb Jul-Sep 2025
84769000,MEX,0.9753,USITC DataWeb Jul-Sep 2025
84771030,MEX,1,USITC DataWeb Jul-Sep 2025
84771090,MEX,0.0234,USITC DataWeb Jul-Sep 2025
84774001,MEX,1,USITC DataWeb Jul-Sep 2025
84778001,MEX,0.9697,USITC DataWeb Jul-Sep 2025
84779025,MEX,0.4756,USITC DataWeb Jul-Sep 2025
84779065,MEX,0,USITC DataWeb Jul-Sep 2025
84779086,MEX,0.8644,USITC DataWeb Jul-Sep 2025
84789000,MEX,0,USITC DataWeb Jul-Sep 2025
84791000,MEX,0.809,USITC DataWeb Jul-Sep 2025
84792000,MEX,0,USITC DataWeb Jul-Sep 2025
84793000,MEX,0,USITC DataWeb Jul-Sep 2025
84794000,MEX,0.0507,USITC DataWeb Jul-Sep 2025
84795000,MEX,0.4575,USITC DataWeb Jul-Sep 2025
84796000,MEX,0.8492,USITC DataWeb Jul-Sep 2025
84797100,MEX,1,USITC DataWeb Jul-Sep 2025
84797900,MEX,0.4214,USITC DataWeb Jul-Sep 2025
84798100,MEX,0.9903,USITC DataWeb Jul-Sep 2025
84798200,MEX,0.256,USITC DataWeb Jul-Sep 2025
84798300,MEX,0,USITC DataWeb Jul-Sep 2025
84798910,MEX,0.9955,USITC DataWeb Jul-Sep 2025
84798920,MEX,0.8525,USITC DataWeb Jul-Sep 2025
84798955,MEX,1,USITC DataWeb Jul-Sep 2025
84798965,MEX,0.9684,USITC DataWeb Jul-Sep 2025
84798995,MEX,0.8486,USITC DataWeb Jul-Sep 2025
84799041,MEX,0.6679,USITC DataWeb Jul-Sep 2025
84799045,MEX,0,USITC DataWeb Jul-Sep 2025
84799065,MEX,0.9817,USITC DataWeb Jul-Sep 2025
84799085,MEX,0.9966,USITC DataWeb Jul-Sep 2025
84799095,MEX,0.7175,USITC DataWeb Jul-Sep 2025
84802000,MEX,1,USITC DataWeb Jul-Sep 2025
84803000,MEX,1,USITC DataWeb Jul-Sep 2025
84804100,MEX,0.8407,USITC DataWeb Jul-Sep 2025
84804900,MEX,0.9244,USITC DataWeb Jul-Sep 2025
84805000,MEX,1,USITC DataWeb Jul-Sep 2025
84806000,MEX,0.9976,USITC DataWeb Jul-Sep 2025
84807110,MEX,0,USITC DataWeb Jul-Sep 2025
84807180,MEX,0.8885,USITC DataWeb Jul-Sep 2025
84807910,MEX,1,USITC DataWeb Jul-Sep 2025
84807990,MEX,0.9344,USITC DataWeb Jul-Sep 2025
84811000,MEX,0.6972,USITC DataWeb Jul-Sep 2025
84812000,MEX,0.706,USITC DataWeb Jul-Sep 2025
84813010,MEX,0.6391,USITC DataWeb Jul-Sep 2025
84813020,MEX,0.6339,USITC DataWeb Jul-Sep 2025
84813090,MEX,0.7459,USITC DataWeb Jul-Sep 2025
84814000,MEX,0.9072,USITC DataWeb Jul-Sep 2025
84818010,MEX,0.4955,USITC DataWeb Jul-Sep 2025
84818030,MEX,0.8749,USITC DataWeb Jul-Sep 2025
84818050,MEX,0.9399,USITC DataWeb Jul-Sep 2025
84818090,MEX,0.789,USITC DataWeb Jul-Sep 2025
84819010,MEX,0.9918,USITC DataWeb Jul-Sep 2025
84819030,MEX,0.9402,USITC DataWeb Jul-Sep 2025
84819050,MEX,0.8095,USITC DataWeb Jul-Sep 2025
84819090,MEX,0.7333,USITC DataWeb Jul-Sep 2025
84821010,MEX,0.8515,USITC DataWeb Jul-Sep 2025
84821050,MEX,0.7398,USITC DataWeb Jul-Sep 2025
84822000,MEX,0.3609,USITC DataWeb Jul-Sep 2025
84823000,MEX,0.9202,USITC DataWeb Jul-Sep 2025
84824000,MEX,0.8275,USITC DataWeb Jul-Sep 2025
84825000,MEX,0.9572,USITC DataWeb Jul-Sep 2025
84828000,MEX,0.827,USITC DataWeb Jul-Sep 2025
84829100,MEX,0.6928,USITC DataWeb Jul-Sep 2025
84829905,MEX,0.6137,USITC DataWeb Jul-Sep 2025
84829915,MEX,0.9002,USITC DataWeb Jul-Sep 2025
84829925,MEX,0.6089,USITC DataWeb Jul-Sep 2025
84829935,MEX,1,USITC DataWeb Jul-Sep 2025
84829945,MEX,0.3875,USITC DataWeb Jul-Sep 2025
84829965,MEX,0.9399,USITC DataWeb Jul-Sep 2025
84831010,MEX,0.8728,USITC DataWeb Jul-Sep 2025
84831030,MEX,0.9326,USITC DataWeb Jul-Sep 2025
84831050,MEX,0.7482,USITC DataWeb Jul-Sep 2025
84832040,MEX,0.9576,USITC DataWeb Jul-Sep 2025
84832080,MEX,0.9535,USITC DataWeb Jul-Sep 2025
84833040,MEX,0.889,USITC DataWeb Jul-Sep 2025
84833080,MEX,0.7969,USITC DataWeb Jul-Sep 2025
84834010,MEX,0.8995,USITC DataWeb Jul-Sep 2025
84834030,MEX,0.3469,USITC DataWeb Jul-Sep 2025
84834050,MEX,0.9336,USITC DataWeb Jul-Sep 2025
84834070,MEX,0.1659,USITC DataWeb Jul-Sep 2025
84834080,MEX,0.7962,USITC DataWeb Jul-Sep 2025
84834090,MEX,0.791,USITC DataWeb Jul-Sep 2025
84835060,MEX,0.6941,USITC DataWeb Jul-Sep 2025
84835090,MEX,0.9611,USITC DataWeb Jul-Sep 2025
84836040,MEX,0.9302,USITC DataWeb Jul-Sep 2025
84836080,MEX,0.9259,USITC DataWeb Jul-Sep 2025
84839010,MEX,0.1234,USITC DataWeb Jul-Sep 2025
