hs_8digit;origin;rate;;;;;;
39181032;List 3;25;;;;;;
39181040;List 3;25;;;;;;
39181050;List 3;25;;;;;;
39189010;List 3;25;;;;;;
39189020;List 3;25;;;;;;
39189030;List 3;25;;;;;;
39189050;List 3;25;;;;;;
39229000;List 3;25;;;;;;
39231020;List 3;25;;;;;;
39231090;List 3;25;;;;;;
39232100;List 3;25;;;;;;
39232900;List 3;25;;;;;;
39233000;List 3;25;;;;;;
39234000;List 3;25;;;;;;
39235000;List 3;25;;;;;;
39239000;List 3;25;;;;;;
39251000;List 3;25;;;;;;
39259000;List 3;25;;;;;;
39262020;List 3;25;;;;;;
39262030;List 3;25;;;;;;
39262060;List 3;25;;;;;;
39262090;List 3;25;;;;;;
39269030;List 3;25;;;;;;
39269045;List 3;25;;;;;;
39269055;List 3;25;;;;;;
39269056;List 3;25;;;;;;
39269057;List 3;25;;;;;;
39269059;List 3;25;;;;;;
39269060;List 3;25;;;;;;
39269083;List 3;25;;;;;;
39269087;List 3;25;;;;;;
39269094;List 3;25;;;;;;
39269096;List 3;25;;;;;;
40011000;List 3;25;;;;;;
40012100;List 3;25;;;;;;
40012200;List 3;25;;;;;;
40012900;List 3;25;;;;;;
40013000;List 3;25;;;;;;
40021100;List 3;25;;;;;;
40021900;List 3;25;;;;;;
40022000;List 3;25;;;;;;
40023100;List 3;25;;;;;;
40023900;List 3;25;;;;;;
40024100;List 3;25;;;;;;
40024900;List 3;25;;;;;;
40025100;List 3;25;;;;;;
40025900;List 3;25;;;;;;
40026000;List 3;25;;;;;;
40027000;List 3;25;;;;;;
40028000;List 3;25;;;;;;
40029100;List 3;25;;;;;;
40029900;List 3;25;;;;;;
40030000;List 3;25;;;;;;
40040000;List 3;25;;;;;;
40051000;List 3;25;;;;;;
40052000;List 3;25;;;;;;
40059100;List 3;25;;;;;;
40059900;List 3;25;;;;;;
40069010;List 3;25;;;;;;
40069050;List 3;25;;;;;;
40070000;List 3;25;;;;;;
40081110;List 3;25;;;;;;
40081150;List 3;25;;;;;;
40081920;List 3;25;;;;;;
40081940;List 3;25;;;;;;
40081960;List 3;25;;;;;;
40081980;List 3;25;;;;;;
40082100;List 3;25;;;;;;
40082920;List 3;25;;;;;;
40082940;List 3;25;;;;;;
40091100;List 3;25;;;;;;
40092100;List 3;25;;;;;;
40092200;List 3;25;;;;;;
40093100;List 3;25;;;;;;
40093200;List 3;25;;;;;;
40094100;List 3;25;;;;;;
40101210;List 3;25;;;;;;
40101250;List 3;25;;;;;;
40101255;List 3;25;;;;;;
40101290;List 3;25;;;;;;
40101910;List 3;25;;;;;;
40101950;List 3;25;;;;;;
40101955;List 3;25;;;;;;
40101980;List 3;25;;;;;;
40101991;List 3;25;;;;;;
40103130;List 3;25;;;;;;
40103160;List 3;25;;;;;;
40103230;List 3;25;;;;;;
40103260;List 3;25;;;;;;
40103330;List 3;25;;;;;;
40103360;List 3;25;;;;;;
40103430;List 3;25;;;;;;
40103460;List 3;25;;;;;;
40103530;List 3;25;;;;;;
40103541;List 3;25;;;;;;
40103545;List 3;25;;;;;;
40103550;List 3;25;;;;;;
40103590;List 3;25;;;;;;
40103630;List 3;25;;;;;;
40103641;List 3;25;;;;;;
40103645;List 3;25;;;;;;
40103650;List 3;25;;;;;;
40103690;List 3;25;;;;;;
40103910;List 3;25;;;;;;
40103920;List 3;25;;;;;;
40103930;List 3;25;;;;;;
40103941;List 3;25;;;;;;
40103945;List 3;25;;;;;;
40103950;List 3;25;;;;;;
40103990;List 3;25;;;;;;
40111010;List 3;25;;;;;;
40111050;List 3;25;;;;;;
40112010;List 3;25;;;;;;
40112050;List 3;25;;;;;;
40114000;List 3;25;;;;;;
40115000;List 3;25;;;;;;
40117000;List 3;25;;;;;;
40118010;List 3;25;;;;;;
40118020;List 3;25;;;;;;
40118080;List 3;25;;;;;;
40119010;List 3;25;;;;;;
40119020;List 3;25;;;;;;
40119080;List 3;25;;;;;;
40121140;List 3;25;;;;;;
40121180;List 3;25;;;;;;
40121240;List 3;25;;;;;;
40121280;List 3;25;;;;;;
40121920;List 3;25;;;;;;
40121940;List 3;25;;;;;;
40122010;List 3;25;;;;;;
40122015;List 3;25;;;;;;
40122045;List 3;25;;;;;;
40122060;List 3;25;;;;;;
40122080;List 3;25;;;;;;
40129010;List 3;25;;;;;;
40129030;List 3;25;;;;;;
40129045;List 3;25;;;;;;
40129070;List 3;25;;;;;;
40129090;List 3;25;;;;;;
40131000;List 3;25;;;;;;
40132000;List 3;25;;;;;;
40139010;List 3;25;;;;;;
40139050;List 3;25;;;;;;
40151290;List 3;25;;;;;;
40151911;List 3;25;;;;;;
40151951;List 3;25;;;;;;
40159000;List 3;25;;;;;;
40161000;List 3;25;;;;;;
40169100;List 3;25;;;;;;
40169310;List 3;25;;;;;;
40169350;List 3;25;;;;;;
40169400;List 3;25;;;;;;
40169903;List 3;25;;;;;;
40169930;List 3;25;;;;;;
40169935;List 3;25;;;;;;
40169955;List 3;25;;;;;;
40169960;List 3;25;;;;;;
40170000;List 3;25;;;;;;
41041110;List 3;25;;;;;;
41041120;List 3;25;;;;;;
41041130;List 3;25;;;;;;
41041140;List 3;25;;;;;;
41041150;List 3;25;;;;;;
41041910;List 3;25;;;;;;
41041920;List 3;25;;;;;;
41041930;List 3;25;;;;;;
41041940;List 3;25;;;;;;
41041950;List 3;25;;;;;;
41044110;List 3;25;;;;;;
41044120;List 3;25;;;;;;
41044130;List 3;25;;;;;;
41044140;List 3;25;;;;;;
41044150;List 3;25;;;;;;
41044910;List 3;25;;;;;;
41044920;List 3;25;;;;;;
41044930;List 3;25;;;;;;
41044940;List 3;25;;;;;;
41044950;List 3;25;;;;;;
41051010;List 3;25;;;;;;
41051090;List 3;25;;;;;;
41053000;List 3;25;;;;;;
41062110;List 3;25;;;;;;
41062190;List 3;25;;;;;;
41062200;List 3;25;;;;;;
41063110;List 3;25;;;;;;
41063190;List 3;25;;;;;;
41063200;List 3;25;;;;;;
41064000;List 3;25;;;;;;
41069100;List 3;25;;;;;;
41069200;List 3;25;;;;;;
41071110;List 3;25;;;;;;
41071120;List 3;25;;;;;;
41071130;List 3;25;;;;;;
41071140;List 3;25;;;;;;
41071150;List 3;25;;;;;;
41071160;List 3;25;;;;;;
41071170;List 3;25;;;;;;
41071180;List 3;25;;;;;;
41071210;List 3;25;;;;;;
41071220;List 3;25;;;;;;
41071230;List 3;25;;;;;;
41071240;List 3;25;;;;;;
41071250;List 3;25;;;;;;
41071260;List 3;25;;;;;;
41071270;List 3;25;;;;;;
41071280;List 3;25;;;;;;
41071910;List 3;25;;;;;;
41071920;List 3;25;;;;;;
41071930;List 3;25;;;;;;
41071940;List 3;25;;;;;;
41071950;List 3;25;;;;;;
41071960;List 3;25;;;;;;
41071970;List 3;25;;;;;;
41071980;List 3;25;;;;;;
41079140;List 3;25;;;;;;
41079150;List 3;25;;;;;;
41079160;List 3;25;;;;;;
41079170;List 3;25;;;;;;
41079180;List 3;25;;;;;;
41079240;List 3;25;;;;;;
41079250;List 3;25;;;;;;
41079260;List 3;25;;;;;;
41079270;List 3;25;;;;;;
41079280;List 3;25;;;;;;
41079940;List 3;25;;;;;;
41079950;List 3;25;;;;;;
41079960;List 3;25;;;;;;
41079970;List 3;25;;;;;;
41079980;List 3;25;;;;;;
41120030;List 3;25;;;;;;
41120060;List 3;25;;;;;;
41131030;List 3;25;;;;;;
41131060;List 3;25;;;;;;
41132000;List 3;25;;;;;;
41133030;List 3;25;;;;;;
41133060;List 3;25;;;;;;
41139030;List 3;25;;;;;;
41139060;List 3;25;;;;;;
41141000;List 3;25;;;;;;
41142030;List 3;25;;;;;;
41142040;List 3;25;;;;;;
41142070;List 3;25;;;;;;
41151000;List 3;25;;;;;;
42010030;List 3;25;;;;;;
42010060;List 3;25;;;;;;
42021100;List 3;25;;;;;;
42021221;List 3;25;;;;;;
42021229;List 3;25;;;;;;
42021240;List 3;25;;;;;;
42021260;List 3;25;;;;;;
42021281;List 3;25;;;;;;
42021289;List 3;25;;;;;;
42021900;List 3;25;;;;;;
42022130;List 3;25;;;;;;
42022160;List 3;25;;;;;;
42022190;List 3;25;;;;;;
42022215;List 3;25;;;;;;
42022235;List 3;25;;;;;;
42022240;List 3;25;;;;;;
42022245;List 3;25;;;;;;
42022260;List 3;25;;;;;;
42022270;List 3;25;;;;;;
42022281;List 3;25;;;;;;
42022289;List 3;25;;;;;;
42022910;List 3;25;;;;;;
42022920;List 3;25;;;;;;
42022950;List 3;25;;;;;;
42022990;List 3;25;;;;;;
42023130;List 3;25;;;;;;
42023160;List 3;25;;;;;;
42023210;List 3;25;;;;;;
42023220;List 3;25;;;;;;
42023240;List 3;25;;;;;;
42023280;List 3;25;;;;;;
42023285;List 3;25;;;;;;
42023291;List 3;25;;;;;;
42023293;List 3;25;;;;;;
42023299;List 3;25;;;;;;
42023910;List 3;25;;;;;;
42023920;List 3;25;;;;;;
42023950;List 3;25;;;;;;
42023990;List 3;25;;;;;;
42029110;List 3;25;;;;;;
42029190;List 3;25;;;;;;
42029204;List 3;25;;;;;;
42029208;List 3;25;;;;;;
42029210;List 3;25;;;;;;
42029215;List 3;25;;;;;;
42029220;List 3;25;;;;;;
42029231;List 3;25;;;;;;
42029233;List 3;25;;;;;;
42029239;List 3;25;;;;;;
42029245;List 3;25;;;;;;
42029250;List 3;25;;;;;;
42029260;List 3;25;;;;;;
42029291;List 3;25;;;;;;
42029293;List 3;25;;;;;;
42029294;List 3;25;;;;;;
42029297;List 3;25;;;;;;
42029910;List 3;25;;;;;;
42029920;List 3;25;;;;;;
42029930;List 3;25;;;;;;
42029950;List 3;25;;;;;;
42029990;List 3;25;;;;;;
42031020;List 3;25;;;;;;
42031040;List 3;25;;;;;;
42032120;List 3;25;;;;;;
42032140;List 3;25;;;;;;
42032155;List 3;25;;;;;;
42032160;List 3;25;;;;;;
42032170;List 3;25;;;;;;
42032180;List 3;25;;;;;;
42032905;List 3;25;;;;;;
42032908;List 3;25;;;;;;
42032915;List 3;25;;;;;;
42032918;List 3;25;;;;;;
42032920;List 3;25;;;;;;
42032930;List 3;25;;;;;;
42032940;List 3;25;;;;;;
42032950;List 3;25;;;;;;
42033000;List 3;25;;;;;;
42034030;List 3;25;;;;;;
42034060;List 3;25;;;;;;
42050005;List 3;25;;;;;;
42050010;List 3;25;;;;;;
42050020;List 3;25;;;;;;
42050040;List 3;25;;;;;;
42050060;List 3;25;;;;;;
42050080;List 3;25;;;;;;
43021100;List 3;25;;;;;;
43021913;List 3;25;;;;;;
43021915;List 3;25;;;;;;
43021930;List 3;25;;;;;;
43021945;List 3;25;;;;;;
43021955;List 3;25;;;;;;
43021960;List 3;25;;;;;;
43021975;List 3;25;;;;;;
43022030;List 3;25;;;;;;
43022060;List 3;25;;;;;;
43022090;List 3;25;;;;;;
43023000;List 3;25;;;;;;
43031000;List 3;25;;;;;;
43039000;List 3;25;;;;;;
43040000;List 3;25;;;;;;
44011100;List 3;25;;;;;;
44011200;List 3;25;;;;;;
44012100;List 3;25;;;;;;
44012200;List 3;25;;;;;;
44013100;List 3;25;;;;;;
44013200;List 3;25;;;;;;
44013920;List 3;25;;;;;;
44013942;List 3;25;;;;;;
44014100;List 3;25;;;;;;
44014900;List 3;25;;;;;;
44021000;List 3;25;;;;;;
44022000;List 3;25;;;;;;
44029001;List 3;25;;;;;;
44031100;List 3;25;;;;;;
44031200;List 3;25;;;;;;
44032101;List 3;25;;;;;;
44032201;List 3;25;;;;;;
44032301;List 3;25;;;;;;
44032401;List 3;25;;;;;;
44032501;List 3;25;;;;;;
44032601;List 3;25;;;;;;
44034100;List 3;25;;;;;;
44034200;List 3;25;;;;;;
44034902;List 3;25;;;;;;
44039100;List 3;25;;;;;;
44039301;List 3;25;;;;;;
44039401;List 3;25;;;;;;
44039501;List 3;25;;;;;;
44039601;List 3;25;;;;;;
44039700;List 3;25;;;;;;
44039800;List 3;25;;;;;;
44039901;List 3;25;;;;;;
44041000;List 3;25;;;;;;
44042000;List 3;25;;;;;;
44050000;List 3;25;;;;;;
44061100;List 3;25;;;;;;
44061200;List 3;25;;;;;;
44069100;List 3;25;;;;;;
44069200;List 3;25;;;;;;
44071100;List 3;25;;;;;;
44071200;List 3;25;;;;;;
44071300;List 3;25;;;;;;
44071400;List 3;25;;;;;;
44071900;List 3;25;;;;;;
44072100;List 3;25;;;;;;
44072200;List 3;25;;;;;;
44072301;List 3;25;;;;;;
44072500;List 3;25;;;;;;
44072600;List 3;25;;;;;;
44072700;List 3;25;;;;;;
44072800;List 3;25;;;;;;
44072902;List 3;25;;;;;;
44079100;List 3;25;;;;;;
44079200;List 3;25;;;;;;
44079300;List 3;25;;;;;;
44079400;List 3;25;;;;;;
44079500;List 3;25;;;;;;
44079600;List 3;25;;;;;;
44079700;List 3;25;;;;;;
44079902;List 3;25;;;;;;
44081001;List 3;25;;;;;;
44083101;List 3;25;;;;;;
44083902;List 3;25;;;;;;
44089001;List 3;25;;;;;;
44091005;List 3;25;;;;;;
44091010;List 3;25;;;;;;
44091020;List 3;25;;;;;;
44091040;List 3;25;;;;;;
44091045;List 3;25;;;;;;
44091050;List 3;25;;;;;;
44091060;List 3;25;;;;;;
44091065;List 3;25;;;;;;
44091090;List 3;25;;;;;;
44092105;List 3;25;;;;;;
44092190;List 3;25;;;;;;
44092205;List 3;25;;;;;;
44092210;List 3;25;;;;;;
44092225;List 3;25;;;;;;
44092240;List 3;25;;;;;;
44092250;List 3;25;;;;;;
44092260;List 3;25;;;;;;
44092265;List 3;25;;;;;;
44092290;List 3;25;;;;;;
44092906;List 3;25;;;;;;
44092911;List 3;25;;;;;;
44092926;List 3;25;;;;;;
44092941;List 3;25;;;;;;
44092951;List 3;25;;;;;;
44092961;List 3;25;;;;;;
44092966;List 3;25;;;;;;
44092991;List 3;25;;;;;;
44101100;List 3;25;;;;;;
44101200;List 3;25;;;;;;
44101900;List 3;25;;;;;;
44109000;List 3;25;;;;;;
44111210;List 3;25;;;;;;
44111220;List 3;25;;;;;;
44111230;List 3;25;;;;;;
44111260;List 3;25;;;;;;
44111290;List 3;25;;;;;;
44111310;List 3;25;;;;;;
44111320;List 3;25;;;;;;
44111330;List 3;25;;;;;;
44111360;List 3;25;;;;;;
44111390;List 3;25;;;;;;
44111410;List 3;25;;;;;;
44111420;List 3;25;;;;;;
44111430;List 3;25;;;;;;
44111460;List 3;25;;;;;;
44111490;List 3;25;;;;;;
44119210;List 3;25;;;;;;
44119220;List 3;25;;;;;;
44119230;List 3;25;;;;;;
44119240;List 3;25;;;;;;
44119310;List 3;25;;;;;;
44119320;List 3;25;;;;;;
44119330;List 3;25;;;;;;
44119360;List 3;25;;;;;;
44119390;List 3;25;;;;;;
44119400;List 3;25;;;;;;
44121005;List 3;25;;;;;;
44121090;List 3;25;;;;;;
44123106;List 3;25;;;;;;
44123126;List 3;25;;;;;;
44123142;List 3;25;;;;;;
44123145;List 3;25;;;;;;
44123148;List 3;25;;;;;;
44123152;List 3;25;;;;;;
44123161;List 3;25;;;;;;
44123192;List 3;25;;;;;;
44123306;List 3;25;;;;;;
44123326;List 3;25;;;;;;
44123332;List 3;25;;;;;;
44123357;List 3;25;;;;;;
44123426;List 3;25;;;;;;
44123432;List 3;25;;;;;;
44123457;List 3;25;;;;;;
44123910;List 3;25;;;;;;
44123930;List 3;25;;;;;;
44123940;List 3;25;;;;;;
44123950;List 3;25;;;;;;
44124100;List 3;25;;;;;;
44124200;List 3;25;;;;;;
44124900;List 3;25;;;;;;
44125110;List 3;25;;;;;;
44125131;List 3;25;;;;;;
44125141;List 3;25;;;;;;
44125151;List 3;25;;;;;;
44125210;List 3;25;;;;;;
44125231;List 3;25;;;;;;
44125241;List 3;25;;;;;;
44125251;List 3;25;;;;;;
44125960;List 3;25;;;;;;
44125970;List 3;25;;;;;;
44125980;List 3;25;;;;;;
44125990;List 3;25;;;;;;
44125995;List 3;25;;;;;;
44129106;List 3;25;;;;;;
44129110;List 3;25;;;;;;
44129131;List 3;25;;;;;;
44129141;List 3;25;;;;;;
44129151;List 3;25;;;;;;
44129207;List 3;25;;;;;;
44129211;List 3;25;;;;;;
44129231;List 3;25;;;;;;
44129242;List 3;25;;;;;;
44129252;List 3;25;;;;;;
44129958;List 3;25;;;;;;
44129961;List 3;25;;;;;;
44129971;List 3;25;;;;;;
44129981;List 3;25;;;;;;
44129991;List 3;25;;;;;;
44129997;List 3;25;;;;;;
44130000;List 3;25;;;;;;
44151030;List 3;25;;;;;;
44151060;List 3;25;;;;;;
44151090;List 3;25;;;;;;
44152040;List 3;25;;;;;;
44152080;List 3;25;;;;;;
44160030;List 3;25;;;;;;
44160060;List 3;25;;;;;;
44160090;List 3;25;;;;;;
44170060;List 3;25;;;;;;
44170080;List 3;25;;;;;;
44181100;List 3;25;;;;;;
44181900;List 3;25;;;;;;
44182140;List 3;25;;;;;;
44182180;List 3;25;;;;;;
44182940;List 3;25;;;;;;
44182980;List 3;25;;;;;;
44183001;List 3;25;;;;;;
44184000;List 3;25;;;;;;
44185000;List 3;25;;;;;;
44187310;List 3;25;;;;;;
44187320;List 3;25;;;;;;
44187330;List 3;25;;;;;;
44187340;List 3;25;;;;;;
44187360;List 3;25;;;;;;
44187370;List 3;25;;;;;;
44187390;List 3;25;;;;;;
44187410;List 3;25;;;;;;
44187420;List 3;25;;;;;;
44187490;List 3;25;;;;;;
44187540;List 3;25;;;;;;
44187570;List 3;25;;;;;;
44187901;List 3;25;;;;;;
44188100;List 3;25;;;;;;
44188200;List 3;25;;;;;;
44188300;List 3;25;;;;;;
44188900;List 3;25;;;;;;
44189110;List 3;25;;;;;;
44189191;List 3;25;;;;;;
44189200;List 3;25;;;;;;
44189910;List 3;25;;;;;;
44189991;List 3;25;;;;;;
44209045;List 3;25;;;;;;
44209065;List 3;25;;;;;;
44209080;List 3;25;;;;;;
44212010;List 3;25;;;;;;
44212020;List 3;25;;;;;;
44219110;List 3;25;;;;;;
44219120;List 3;25;;;;;;
44219170;List 3;25;;;;;;
44219193;List 3;25;;;;;;
44219194;List 3;25;;;;;;
44219198;List 3;25;;;;;;
44219910;List 3;25;;;;;;
44219915;List 3;25;;;;;;
44219920;List 3;25;;;;;;
44219970;List 3;25;;;;;;
44219993;List 3;25;;;;;;
44219994;List 3;25;;;;;;
44219998;List 3;25;;;;;;
45011000;List 3;25;;;;;;
45019020;List 3;25;;;;;;
45019040;List 3;25;;;;;;
45020000;List 3;25;;;;;;
45031020;List 3;25;;;;;;
45031030;List 3;25;;;;;;
45031040;List 3;25;;;;;;
45031060;List 3;25;;;;;;
45039020;List 3;25;;;;;;
45039040;List 3;25;;;;;;
45039060;List 3;25;;;;;;
45041010;List 3;25;;;;;;
45041020;List 3;25;;;;;;
45041030;List 3;25;;;;;;
45041040;List 3;25;;;;;;
45041045;List 3;25;;;;;;
45041047;List 3;25;;;;;;
45041050;List 3;25;;;;;;
45049000;List 3;25;;;;;;
46012140;List 3;25;;;;;;
46012180;List 3;25;;;;;;
46012190;List 3;25;;;;;;
46012240;List 3;25;;;;;;
46012280;List 3;25;;;;;;
46012290;List 3;25;;;;;;
46012940;List 3;25;;;;;;
46012960;List 3;25;;;;;;
46012980;List 3;25;;;;;;
46012990;List 3;25;;;;;;
46019205;List 3;25;;;;;;
46019220;List 3;25;;;;;;
46019301;List 3;25;;;;;;
46019305;List 3;25;;;;;;
46019320;List 3;25;;;;;;
46019405;List 3;25;;;;;;
46019420;List 3;25;;;;;;
46019440;List 3;25;;;;;;
46019905;List 3;25;;;;;;
46019990;List 3;25;;;;;;
46021105;List 3;25;;;;;;
46021107;List 3;25;;;;;;
46021109;List 3;25;;;;;;
46021121;List 3;25;;;;;;
46021135;List 3;25;;;;;;
46021145;List 3;25;;;;;;
46021205;List 3;25;;;;;;
46021214;List 3;25;;;;;;
46021216;List 3;25;;;;;;
46021223;List 3;25;;;;;;
46021225;List 3;25;;;;;;
46021235;List 3;25;;;;;;
46021245;List 3;25;;;;;;
46021905;List 3;25;;;;;;
46021912;List 3;25;;;;;;
46021914;List 3;25;;;;;;
46021916;List 3;25;;;;;;
46021917;List 3;25;;;;;;
46021918;List 3;25;;;;;;
46021922;List 3;25;;;;;;
46021923;List 3;25;;;;;;
46021925;List 3;25;;;;;;
46021929;List 3;25;;;;;;
46021935;List 3;25;;;;;;
46021945;List 3;25;;;;;;
46021960;List 3;25;;;;;;
46021980;List 3;25;;;;;;
46029000;List 3;25;;;;;;
47010000;List 3;25;;;;;;
47020000;List 3;25;;;;;;
47031100;List 3;25;;;;;;
47031900;List 3;25;;;;;;
47032100;List 3;25;;;;;;
47032900;List 3;25;;;;;;
47041100;List 3;25;;;;;;
47041900;List 3;25;;;;;;
47042100;List 3;25;;;;;;
47042900;List 3;25;;;;;;
47050000;List 3;25;;;;;;
47061000;List 3;25;;;;;;
47062000;List 3;25;;;;;;
47063000;List 3;25;;;;;;
47069100;List 3;25;;;;;;
47069201;List 3;25;;;;;;
47069301;List 3;25;;;;;;
47071000;List 3;25;;;;;;
47072000;List 3;25;;;;;;
47073000;List 3;25;;;;;;
47079000;List 3;25;;;;;;
48010001;List 3;25;;;;;;
48021000;List 3;25;;;;;;
48022010;List 3;25;;;;;;
48022020;List 3;25;;;;;;
48022040;List 3;25;;;;;;
48024000;List 3;25;;;;;;
48025410;List 3;25;;;;;;
48025420;List 3;25;;;;;;
48025431;List 3;25;;;;;;
48025450;List 3;25;;;;;;
48025461;List 3;25;;;;;;
48025510;List 3;25;;;;;;
48025520;List 3;25;;;;;;
48025530;List 3;25;;;;;;
48025540;List 3;25;;;;;;
48025560;List 3;25;;;;;;
48025570;List 3;25;;;;;;
48025610;List 3;25;;;;;;
48025620;List 3;25;;;;;;
48025630;List 3;25;;;;;;
48025640;List 3;25;;;;;;
48025660;List 3;25;;;;;;
48025670;List 3;25;;;;;;
48025710;List 3;25;;;;;;
48025720;List 3;25;;;;;;
48025730;List 3;25;;;;;;
48025740;List 3;25;;;;;;
48025810;List 3;25;;;;;;
48025820;List 3;25;;;;;;
48025850;List 3;25;;;;;;
48025860;List 3;25;;;;;;
48026110;List 3;25;;;;;;
48026120;List 3;25;;;;;;
48026131;List 3;25;;;;;;
48026150;List 3;25;;;;;;
48026160;List 3;25;;;;;;
48026210;List 3;25;;;;;;
48026220;List 3;25;;;;;;
48026230;List 3;25;;;;;;
48026250;List 3;25;;;;;;
48026261;List 3;25;;;;;;
48026910;List 3;25;;;;;;
48026920;List 3;25;;;;;;
48026930;List 3;25;;;;;;
48030020;List 3;25;;;;;;
48030040;List 3;25;;;;;;
48041100;List 3;25;;;;;;
48041900;List 3;25;;;;;;
48042100;List 3;25;;;;;;
48042900;List 3;25;;;;;;
48043110;List 3;25;;;;;;
48043120;List 3;25;;;;;;
48043140;List 3;25;;;;;;
48043160;List 3;25;;;;;;
48043920;List 3;25;;;;;;
48043940;List 3;25;;;;;;
48043960;List 3;25;;;;;;
48044120;List 3;25;;;;;;
48044140;List 3;25;;;;;;
48044200;List 3;25;;;;;;
48044900;List 3;25;;;;;;
48045100;List 3;25;;;;;;
48045200;List 3;25;;;;;;
48045900;List 3;25;;;;;;
48051100;List 3;25;;;;;;
48051210;List 3;25;;;;;;
48051220;List 3;25;;;;;;
48051910;List 3;25;;;;;;
48051920;List 3;25;;;;;;
48052450;List 3;25;;;;;;
48052470;List 3;25;;;;;;
48052490;List 3;25;;;;;;
48052500;List 3;25;;;;;;
48053000;List 3;25;;;;;;
48054000;List 3;25;;;;;;
48055000;List 3;25;;;;;;
48059110;List 3;25;;;;;;
48059120;List 3;25;;;;;;
48059150;List 3;25;;;;;;
48059170;List 3;25;;;;;;
48059190;List 3;25;;;;;;
48059220;List 3;25;;;;;;
48059240;List 3;25;;;;;;
48059320;List 3;25;;;;;;
48059340;List 3;25;;;;;;
48061000;List 3;25;;;;;;
48062000;List 3;25;;;;;;
48063000;List 3;25;;;;;;
48064000;List 3;25;;;;;;
48070010;List 3;25;;;;;;
48070091;List 3;25;;;;;;
48070092;List 3;25;;;;;;
48070094;List 3;25;;;;;;
48081000;List 3;25;;;;;;
48084000;List 3;25;;;;;;
48089020;List 3;25;;;;;;
48089040;List 3;25;;;;;;
48089060;List 3;25;;;;;;
48092020;List 3;25;;;;;;
48092040;List 3;25;;;;;;
48099020;List 3;25;;;;;;
48099040;List 3;25;;;;;;
48099060;List 3;25;;;;;;
48099071;List 3;25;;;;;;
48099080;List 3;25;;;;;;
48101311;List 3;25;;;;;;
48101313;List 3;25;;;;;;
48101319;List 3;25;;;;;;
48101320;List 3;25;;;;;;
48101350;List 3;25;;;;;;
48101360;List 3;25;;;;;;
48101370;List 3;25;;;;;;
48101411;List 3;25;;;;;;
48101413;List 3;25;;;;;;
48101419;List 3;25;;;;;;
48101420;List 3;25;;;;;;
48101450;List 3;25;;;;;;
48101460;List 3;25;;;;;;
48101470;List 3;25;;;;;;
48101911;List 3;25;;;;;;
48101913;List 3;25;;;;;;
48101919;List 3;25;;;;;;
48101920;List 3;25;;;;;;
48102210;List 3;25;;;;;;
48102250;List 3;25;;;;;;
48102260;List 3;25;;;;;;
48102270;List 3;25;;;;;;
48102910;List 3;25;;;;;;
48102950;List 3;25;;;;;;
48102960;List 3;25;;;;;;
48102970;List 3;25;;;;;;
48103110;List 3;25;;;;;;
48103130;List 3;25;;;;;;
48103165;List 3;25;;;;;;
48103210;List 3;25;;;;;;
48103230;List 3;25;;;;;;
48103265;List 3;25;;;;;;
48103912;List 3;25;;;;;;
48103914;List 3;25;;;;;;
48103930;List 3;25;;;;;;
48103965;List 3;25;;;;;;
48109212;List 3;25;;;;;;
48109214;List 3;25;;;;;;
48109230;List 3;25;;;;;;
48109265;List 3;25;;;;;;
48109910;List 3;25;;;;;;
48109930;List 3;25;;;;;;
48109965;List 3;25;;;;;;
48111011;List 3;25;;;;;;
48111021;List 3;25;;;;;;
48114110;List 3;25;;;;;;
48114121;List 3;25;;;;;;
48114130;List 3;25;;;;;;
48114910;List 3;25;;;;;;
48114921;List 3;25;;;;;;
48114930;List 3;25;;;;;;
48115120;List 3;25;;;;;;
48115140;List 3;25;;;;;;
48115160;List 3;25;;;;;;
48115920;List 3;25;;;;;;
48115940;List 3;25;;;;;;
48115960;List 3;25;;;;;;
48116040;List 3;25;;;;;;
48116060;List 3;25;;;;;;
48119010;List 3;25;;;;;;
48119020;List 3;25;;;;;;
48119030;List 3;25;;;;;;
48119040;List 3;25;;;;;;
48119060;List 3;25;;;;;;
48119080;List 3;25;;;;;;
48119090;List 3;25;;;;;;
48120000;List 3;25;;;;;;
48131000;List 3;25;;;;;;
48132000;List 3;25;;;;;;
48139000;List 3;25;;;;;;
48162000;List 3;25;;;;;;
48169001;List 3;25;;;;;;
48171000;List 3;25;;;;;;
48172020;List 3;25;;;;;;
48172040;List 3;25;;;;;;
48173000;List 3;25;;;;;;
48181000;List 3;25;;;;;;
48182000;List 3;25;;;;;;
48183000;List 3;25;;;;;;
48185000;List 3;25;;;;;;
48191000;List 3;25;;;;;;
48192000;List 3;25;;;;;;
48193000;List 3;25;;;;;;
48194000;List 3;25;;;;;;
48195020;List 3;25;;;;;;
48195030;List 3;25;;;;;;
48195040;List 3;25;;;;;;
48196000;List 3;25;;;;;;
48201020;List 3;25;;;;;;
48201040;List 3;25;;;;;;
48202000;List 3;25;;;;;;
48203000;List 3;25;;;;;;
48204000;List 3;25;;;;;;
48205000;List 3;25;;;;;;
48209000;List 3;25;;;;;;
48211020;List 3;25;;;;;;
48211040;List 3;25;;;;;;
48219020;List 3;25;;;;;;
48219040;List 3;25;;;;;;
48221000;List 3;25;;;;;;
48229000;List 3;25;;;;;;
48232010;List 3;25;;;;;;
48232090;List 3;25;;;;;;
