data_type;exporter;iso2;un_code;hs_8digit;hs_8digit_name;us_imports
2025 New Combination;Portugal;PR;620;90273040;;0
2025 New Combination;Portugal;PR;620;27101990;;0
2025 New Combination;Portugal;PR;620;39181050;;0
2025 New Combination;Portugal;PR;620;39205980;;0
2025 New Combination;Portugal;PR;620;56090010;;0
2025 New Combination;Portugal;PR;620;84799041;;0
2025 New Combination;Portugal;PR;620;84254200;;0
2025 New Combination;Portugal;PR;620;84672100;;0
2025 New Combination;Portugal;PR;620;56079010;;0
2025 New Combination;Portugal;PR;620;94059140;;0
2025 New Combination;Portugal;PR;620;62034217;;0
2025 New Combination;Portugal;PR;620;62042210;;0
2025 New Combination;Portugal;PR;620;90279056;;0
2025 New Combination;Portugal;PR;620;07112040;;0
2025 New Combination;Portugal;PR;620;32041708;;0
2025 New Combination;Portugal;PR;620;52082960;;0
2025 New Combination;Portugal;PR;620;52085210;;0
2025 New Combination;Portugal;PR;620;85365070;;0
2025 New Combination;Portugal;PR;620;90289000;;0
2025 New Combination;Portugal;PR;620;85439035;;0
2025 New Combination;Portugal;PR;620;16051020;;0
2025 New Combination;Portugal;PR;620;84042000;;0
2025 New Combination;Portugal;PR;620;83063000;;0
2025 New Combination;Portugal;PR;620;83021030;;0
2025 New Combination;Portugal;PR;620;85044085;;0
2025 New Combination;Portugal;PR;620;85078082;;0
2025 New Combination;Portugal;PR;620;74102200;;0
2025 New Combination;Portugal;PR;620;73239930;;0
2025 New Combination;Portugal;PR;620;84121000;;0
2025 New Combination;Portugal;PR;620;73151200;;0
2025 New Combination;Portugal;PR;620;73144960;;0
2025 New Combination;Portugal;PR;620;73144930;;0
2025 New Combination;Portugal;PR;620;73129000;;0
2025 New Combination;Portugal;PR;620;85198141;;0
2025 New Combination;Portugal;PR;620;72189100;;0
2025 New Combination;Portugal;PR;620;85279940;;0
2025 New Combination;Portugal;PR;620;71159060;;0
2025 New Combination;Portugal;PR;620;71159030;;0
2025 New Combination;Portugal;PR;620;70134910;;0
2025 New Combination;Portugal;PR;620;70132220;;0
2025 New Combination;Portugal;PR;620;85318015;;0
2025 New Combination;Portugal;PR;620;85339080;;0
2025 New Combination;Portugal;PR;620;84145930;;0
2025 New Combination;Portugal;PR;620;65069100;;0
2025 New Combination;Portugal;PR;620;85371060;;0
2025 New Combination;Portugal;PR;620;64019960;;0
2025 New Combination;Portugal;PR;620;62081950;;0
2025 New Combination;Portugal;PR;620;62079920;;0
2025 New Combination;Portugal;PR;620;87038000;;0
2025 New Combination;Portugal;PR;620;61046940;;0
2025 New Combination;Portugal;PR;620;87085031;;0
2025 New Combination;Portugal;PR;620;58109290;;0
2025 New Combination;Portugal;PR;620;87089375;;0
2025 New Combination;Portugal;PR;620;57023920;;0
2025 New Combination;Portugal;PR;620;57023210;;0
2025 New Combination;Portugal;PR;620;56039430;;0
2025 New Combination;Portugal;PR;620;55163305;;0
2025 New Combination;Portugal;PR;620;87149500;;0
2025 New Combination;Portugal;PR;620;87149950;;0
2025 New Combination;Portugal;PR;620;53072000;;0
2025 New Combination;Portugal;PR;620;52082260;;0
2025 New Combination;Portugal;PR;620;52064300;;0
2025 New Combination;Portugal;PR;620;51111910;;0
2025 New Combination;Portugal;PR;620;51100000;;0
2025 New Combination;Portugal;PR;620;48183000;;0
2025 New Combination;Portugal;PR;620;90119000;;0
2025 New Combination;Portugal;PR;620;90129000;;0
2025 New Combination;Portugal;PR;620;48024000;;0
2025 New Combination;Portugal;PR;620;90138091;;0
2025 New Combination;Portugal;PR;620;44092991;;0
2025 New Combination;Portugal;PR;620;84328000;;0
2025 New Combination;Portugal;PR;620;42023130;;0
2025 New Combination;Portugal;PR;620;84831030;;0
2025 New Combination;Portugal;PR;620;41142030;;0
2025 New Combination;Portugal;PR;620;90212940;;0
2025 New Combination;Portugal;PR;620;40131000;;0
2025 New Combination;Portugal;PR;620;40103920;;0
2025 New Combination;Portugal;PR;620;84391000;;0
2025 New Combination;Portugal;PR;620;39269065;;0
2025 New Combination;Portugal;PR;620;84828000;;0
2025 New Combination;Portugal;PR;620;84439110;;0
2025 New Combination;Portugal;PR;620;93020000;;0
2025 New Combination;Portugal;PR;620;84539010;;0
2025 New Combination;Portugal;PR;620;30033950;;0
2025 New Combination;Portugal;PR;620;27101906;;0
2025 New Combination;Portugal;PR;620;94054240;;0
2025 New Combination;Portugal;PR;620;84659500;;0
2025 New Combination;Portugal;PR;620;20091900;;0
2025 New Combination;Portugal;PR;620;16051040;;0
2025 New Combination;Portugal;PR;620;16041941;;0
2025 New Combination;Portugal;PR;620;03063901;;0
2025 New Combination;Portugal;PR;620;03035900;;0
2025 New Combination;Portugal;PR;620;84732900;;0
2025 New Combination;Portugal;PR;620;85322400;;0
2025 New Combination;Portugal;PR;620;37013000;;0
2025 New Combination;Portugal;PR;620;81019910;;0
2025 New Combination;Portugal;PR;620;87149130;;0
2025 New Combination;Portugal;PR;620;84224011;;0
2025 New Combination;Portugal;PR;620;73121050;;0
2025 New Combination;Portugal;PR;620;73121080;;0
2025 New Combination;Portugal;PR;620;85016101;;0
2025 New Combination;Portugal;PR;620;03072200;;0
2025 New Combination;Portugal;PR;620;43021913;;0
2025 New Combination;Portugal;PR;620;57041000;;0
2025 New Combination;Portugal;PR;620;33071020;;0
2025 New Combination;Portugal;PR;620;20081105;;0
2025 New Combination;Portugal;PR;620;70072900;;0
2025 New Combination;Portugal;PR;620;68043000;;0
2025 New Combination;Portugal;PR;620;30021300;;0
2025 New Combination;Portugal;PR;620;59011010;;0
2025 New Combination;Portugal;PR;620;72124050;;0
2025 New Combination;Portugal;PR;620;39075000;;0
2025 New Combination;Portugal;PR;620;03055900;;0
2025 New Combination;Portugal;PR;620;03028450;;0
2025 New Combination;Portugal;PR;620;64019930;;0
2025 New Combination;Portugal;PR;620;89039305;;0
2025 New Combination;Portugal;PR;620;90149020;;0
2025 New Combination;Portugal;PR;620;96190090;;0
2025 New Combination;Portugal;PR;620;82159920;;0
2025 New Combination;Portugal;PR;620;63079060;;0
2025 New Combination;Portugal;PR;620;84151030;;0
2025 New Combination;Portugal;PR;620;95063100;;0
2025 New Combination;Portugal;PR;620;82029160;;0
2025 New Combination;Portugal;PR;620;74071015;;0
2025 New Combination;Portugal;PR;620;90019040;;0
2025 New Combination;Portugal;PR;620;59111020;;0
2025 New Combination;Portugal;PR;620;62101050;;0
2025 New Combination;Portugal;PR;620;32129000;;0
2025 New Combination;Portugal;PR;620;84049000;;0
2025 New Combination;Portugal;PR;620;07133921;;0
2025 New Combination;Portugal;PR;620;55164400;;0
2025 New Combination;Portugal;PR;620;29341090;;0
2025 New Combination;Portugal;PR;620;52103960;;0
2025 New Combination;Portugal;PR;620;56072900;;0
2025 New Combination;Portugal;PR;620;87039001;;0
2025 New Combination;Portugal;PR;620;52113100;;0
2025 New Combination;Portugal;PR;620;74072950;;0
2025 New Combination;Portugal;PR;620;84622200;;0
2025 New Combination;Portugal;PR;620;85068000;;0
2025 New Combination;Portugal;PR;620;74072938;;0
2025 New Combination;Portugal;PR;620;52122110;;0
2025 New Combination;Portugal;PR;620;84229006;;0
2025 New Combination;Portugal;PR;620;16055610;;0
2025 New Combination;Portugal;PR;620;71031040;;0
2025 New Combination;Portugal;PR;620;84839030;;0
2025 New Combination;Portugal;PR;620;87168010;;0
2025 New Combination;Portugal;PR;620;84079090;;0
2025 New Combination;Portugal;PR;620;76161070;;0
2025 New Combination;Portugal;PR;620;84824000;;0
2025 New Combination;Portugal;PR;620;85299009;;0
2025 New Combination;Portugal;PR;620;94033040;;0
2025 New Combination;Portugal;PR;620;84791000;;0
2025 New Combination;Portugal;PR;620;94011080;;0
2025 New Combination;Portugal;PR;620;68151200;;0
2025 New Combination;Portugal;PR;620;60063100;;0
2025 New Combination;Portugal;PR;620;20081930;;0
2025 New Combination;Portugal;PR;620;54024600;;0
2025 New Combination;Portugal;PR;620;40169903;;0
2025 New Combination;Portugal;PR;620;22089010;;0
2025 New Combination;Portugal;PR;620;96159060;;0
2025 New Combination;Portugal;PR;620;23011000;;0
2025 New Combination;Portugal;PR;620;36050000;;0
2025 New Combination;Portugal;PR;620;73072110;;0
2025 New Combination;Portugal;PR;620;25151100;;0
2025 New Combination;Portugal;PR;620;25161200;;0
2025 New Combination;Portugal;PR;620;76151011;;0
2025 New Combination;Portugal;PR;620;84734041;;0
2025 New Combination;Portugal;PR;620;76152000;;0
2025 New Combination;Portugal;PR;620;96190061;;0
2025 New Combination;Portugal;PR;620;61081910;;0
2025 New Combination;Portugal;PR;620;44091005;;0
2025 New Combination;Portugal;PR;620;85043120;;0
2025 New Combination;Portugal;PR;620;44014900;;0
2025 New Combination;Portugal;PR;620;90189075;;0
2025 New Combination;Portugal;PR;620;60012200;;0
2025 New Combination;Portugal;PR;620;84518000;;0
2025 New Combination;Portugal;PR;620;84233000;;0
2025 New Combination;Portugal;PR;620;58050030;;0
2025 New Combination;Portugal;PR;620;58042990;;0
2025 New Combination;Portugal;PR;620;58041010;;0
2025 New Combination;Portugal;PR;620;85021200;;0
2025 New Combination;Portugal;PR;620;57029210;;0
2025 New Combination;Portugal;PR;620;56079015;;0
2025 New Combination;Portugal;PR;620;82057000;;0
2025 New Combination;Portugal;PR;620;64041159;;0
2025 New Combination;Portugal;PR;620;55112000;;0
2025 New Combination;Portugal;PR;620;55041000;;0
2025 New Combination;Portugal;PR;620;84552100;;0
2025 New Combination;Portugal;PR;620;85319015;;0
2025 New Combination;Portugal;PR;620;84679200;;0
2025 New Combination;Portugal;PR;620;54050030;;0
2025 New Combination;Portugal;PR;620;69141040;;0
2025 New Combination;Portugal;PR;620;54025210;;0
2025 New Combination;Portugal;PR;620;82079015;;0
2025 New Combination;Portugal;PR;620;85013261;;0
2025 New Combination;Portugal;PR;620;48239067;;0
2025 New Combination;Portugal;PR;620;32159010;;0
2025 New Combination;Portugal;PR;620;88079090;;0
2025 New Combination;Portugal;PR;620;85299081;;0
2025 New Combination;Portugal;PR;620;84198150;;0
2025 New Combination;Portugal;PR;620;48101311;;0
2025 New Combination;Portugal;PR;620;46021245;;0
2025 New Combination;Portugal;PR;620;03025100;;0
2025 New Combination;Portugal;PR;620;04022150;;0
2025 New Combination;Portugal;PR;620;16043240;;0
2025 New Combination;Portugal;PR;620;04069090;;0
2025 New Combination;Portugal;PR;620;68042260;;0
2025 New Combination;Portugal;PR;620;74111050;;0
2025 New Combination;Portugal;PR;620;84329000;;0
2025 New Combination;Portugal;PR;620;62034355;;0
2025 New Combination;Portugal;PR;620;62031115;;0
2025 New Combination;Portugal;PR;620;44160060;;0
2025 New Combination;Portugal;PR;620;61171040;;0
2025 New Combination;Portugal;PR;620;84304100;;0
2025 New Combination;Portugal;PR;620;39269087;;0
2025 New Combination;Portugal;PR;620;30024900;;0
2025 New Combination;Portugal;PR;620;90173040;;0
2025 New Combination;Portugal;PR;620;84424000;;0
2025 New Combination;Portugal;PR;620;84859010;;0
2025 New Combination;Portugal;PR;620;85414995;;0
2025 New Combination;Portugal;PR;620;64029979;;0
2025 New Combination;Portugal;PR;620;64041175;;0
2025 New Combination;Portugal;PR;620;90160060;;0
2025 New Combination;Portugal;PR;620;52101140;;0
2025 New Combination;Portugal;PR;620;85015340;;0
2025 New Combination;Portugal;PR;620;39033000;;0
2025 New Combination;Portugal;PR;620;58109210;;0
2025 New Combination;Portugal;PR;620;73181100;;0
2025 New Combination;Portugal;PR;620;41071170;;0
2025 New Combination;Portugal;PR;620;85030020;;0
2025 New Combination;Portugal;PR;620;55122900;;0
2025 New Combination;Portugal;PR;620;87164000;;0
2025 New Combination;Portugal;PR;620;90029040;;0
2025 New Combination;Portugal;PR;620;62112048;;0
2025 New Combination;Portugal;PR;620;07108045;;0
2025 New Combination;Portugal;PR;620;76069260;;0
2025 New Combination;Portugal;PR;620;87089110;;0
2025 New Combination;Portugal;PR;620;48173000;;0
2025 New Combination;Portugal;PR;620;81089060;;0
2025 New Combination;Portugal;PR;620;84271080;;0
2025 New Combination;Portugal;PR;620;97019200;;0
2025 New Combination;Portugal;PR;620;72164000;;0
2025 New Combination;Portugal;PR;620;85291021;;0
2025 New Combination;Portugal;PR;620;85394900;;0
2025 New Combination;Portugal;PR;620;27109945;;0
2025 New Combination;Portugal;PR;620;71132021;;0
2025 New Combination;Portugal;PR;620;84571000;;0
2025 New Combination;Portugal;PR;620;44219140;;0
2025 New Combination;Portugal;PR;620;61041910;;0
2025 New Combination;Portugal;PR;620;62071910;;0
2025 New Combination;Portugal;PR;620;38249911;;0
2025 New Combination;Portugal;PR;620;88052900;;0
2025 New Combination;Portugal;PR;620;58071015;;0
2025 New Combination;Portugal;PR;620;90183100;;0
2025 New Combination;Portugal;PR;620;61089920;;0
2025 New Combination;Portugal;PR;620;62032210;;0
2025 New Combination;Portugal;PR;620;84201090;;0
2025 New Combination;Portugal;PR;620;25210000;;0
2025 New Combination;Portugal;PR;620;40129090;;0
2025 New Combination;Portugal;PR;620;64029921;;0
2025 New Combination;Portugal;PR;620;32151930;;0
2025 New Combination;Portugal;PR;620;64061010;;0
2025 New Combination;Portugal;PR;620;73072900;;0
2025 New Combination;Portugal;PR;620;95049040;;0
2025 New Combination;Portugal;PR;620;90309046;;0
2025 New Combination;Portugal;PR;620;86071990;;0
2025 New Combination;Portugal;PR;620;42023910;;0
2025 New Combination;Portugal;PR;620;62013030;;0
2025 New Combination;Portugal;PR;620;61071910;;0
2025 New Combination;Portugal;PR;620;34029010;;0
2025 New Combination;Portugal;PR;620;52010005;;0
2025 New Combination;Portugal;PR;620;64031230;;0
2025 New Combination;Portugal;PR;620;64029980;;0
2025 New Combination;Portugal;PR;620;85016401;;0
2025 New Combination;Portugal;PR;620;61153010;;0
2025 New Combination;Portugal;PR;620;64029916;;0
2025 New Combination;Portugal;PR;620;41142070;;0
2025 New Combination;Portugal;PR;620;36049000;;0
2025 New Combination;Portugal;PR;620;84663060;;0
2025 New Combination;Portugal;PR;620;41041110;;0
2025 New Combination;Portugal;PR;620;84621100;;0
2025 New Combination;Portugal;PR;620;12129992;;0
2025 New Combination;Portugal;PR;620;39211100;;0
2025 New Combination;Portugal;PR;620;90221200;;0
2025 New Combination;Portugal;PR;620;23080098;;0
2025 New Combination;Portugal;PR;620;27030000;;0
2025 New Combination;Portugal;PR;620;54024790;;0
2025 New Combination;Portugal;PR;620;57049001;;0
2025 New Combination;Portugal;PR;620;09109906;;0
2025 New Combination;Portugal;PR;620;54041290;;0
2025 New Combination;Portugal;PR;620;39219021;;0
2025 New Combination;Portugal;PR;620;59032010;;0
2025 New Combination;Portugal;PR;620;39181032;;0
2025 New Combination;Portugal;PR;620;85042100;;0
2025 New Combination;Portugal;PR;620;65050001;;0
2025 New Combination;Portugal;PR;620;44072301;;0
2025 New Combination;Portugal;PR;620;54081000;;0
2025 New Combination;Portugal;PR;620;44081001;;0
2025 New Combination;Portugal;PR;620;85285940;;0
2025 New Combination;Portugal;PR;620;62032300;;0
2025 New Combination;Portugal;PR;620;07139081;;0
2025 New Combination;Portugal;PR;620;85249200;;0
2025 New Combination;Portugal;PR;620;64042020;;0
2025 New Combination;Portugal;PR;620;44092210;;0
2025 New Combination;Portugal;PR;620;64041961;;0
2025 New Combination;Portugal;PR;620;64041959;;0
2025 New Combination;Portugal;PR;620;49060000;;0
2025 New Combination;Portugal;PR;620;58090000;;0
2025 New Combination;Guinea-Bissau;GN;624;62052020;;0
2025 New Combination;Guinea-Bissau;GN;624;62044230;;0
2025 New Combination;Guinea-Bissau;GN;624;61044320;;0
2025 New Combination;Guinea-Bissau;GN;624;62044340;;0
2025 New Combination;Guinea-Bissau;GN;624;62044910;;0
2025 New Combination;Guinea-Bissau;GN;624;64029927;;0
2025 New Combination;Guinea-Bissau;GN;624;62034245;;0
2025 New Combination;Guinea-Bissau;GN;624;62114310;;0
2025 New Combination;Guinea-Bissau;GN;624;65040090;;0
2025 New Combination;Guinea-Bissau;GN;624;61044200;;0
2025 New Combination;Timor-Leste;TL;626;85044070;;0
2025 New Combination;Timor-Leste;TL;626;84219901;;0
2025 New Combination;Timor-Leste;TL;626;84749000;;0
2025 New Combination;Timor-Leste;TL;626;40169350;;0
2025 New Combination;Timor-Leste;TL;626;39269099;;0
2025 New Combination;Qatar;QA;634;62044340;;0
2025 New Combination;Qatar;QA;634;42021289;;0
2025 New Combination;Qatar;QA;634;97040000;;0
2025 New Combination;Qatar;QA;634;25030000;;0
2025 New Combination;Qatar;QA;634;34049051;;0
2025 New Combination;Qatar;QA;634;62034245;;0
2025 New Combination;Qatar;QA;634;84819050;;0
2025 New Combination;Qatar;QA;634;84819090;;0
2025 New Combination;Qatar;QA;634;64041120;;0
2025 New Combination;Qatar;QA;634;85211090;;0
2025 New Combination;Qatar;QA;634;26203000;;0
2025 New Combination;Qatar;QA;634;97069000;;0
2025 New Combination;Qatar;QA;634;90301000;;0
2025 New Combination;Qatar;QA;634;88079090;;0
2025 New Combination;Qatar;QA;634;90158080;;0
2025 New Combination;Qatar;QA;634;82073060;;0
2025 New Combination;Qatar;QA;634;28141000;;0
2025 New Combination;Qatar;QA;634;85114000;;0
2025 New Combination;Qatar;QA;634;76042910;;0
2025 New Combination;Qatar;QA;634;97051000;;0
2025 New Combination;Qatar;QA;634;40094100;;0
2025 New Combination;Qatar;QA;634;90251980;;0
2025 New Combination;Qatar;QA;634;76042100;;0
2025 New Combination;Qatar;QA;634;94031000;;0
2025 New Combination;Qatar;QA;634;76011060;;0
2025 New Combination;Qatar;QA;634;91022910;;0
2025 New Combination;Qatar;QA;634;85159020;;0
2025 New Combination;Qatar;QA;634;49119140;;0
2025 New Combination;Qatar;QA;634;27101990;;0
2025 New Combination;Qatar;QA;634;83011020;;0
2025 New Combination;Qatar;QA;634;95042080;;0
2025 New Combination;Qatar;QA;634;40082100;;0
2025 New Combination;Qatar;QA;634;61099080;;0
2025 New Combination;Qatar;QA;634;84717040;;0
2025 New Combination;Qatar;QA;634;61052020;;0
2025 New Combination;Qatar;QA;634;84433250;;0
2025 New Combination;Qatar;QA;634;61044320;;0
2025 New Combination;Qatar;QA;634;38159030;;0
2025 New Combination;Qatar;QA;634;84749000;;0
2025 New Combination;Qatar;QA;634;61091000;;0
2025 New Combination;Qatar;QA;634;42029220;;0
2025 New Combination;Qatar;QA;634;85144000;;0
2025 New Combination;Qatar;QA;634;83024940;;0
2025 New Combination;Qatar;QA;634;95044000;;0
2025 New Combination;Qatar;QA;634;84099192;;0
2025 New Combination;Qatar;QA;634;38151900;;0
2025 New Combination;Qatar;QA;634;90230000;;0
2025 New Combination;Qatar;QA;634;63025110;;0
2025 New Combination;Qatar;QA;634;73181520;;0
2025 New Combination;Qatar;QA;634;39172100;;0
2025 New Combination;Qatar;QA;634;62046965;;0
2025 New Combination;Qatar;QA;634;95081000;;0
2025 New Combination;Qatar;QA;634;85366980;;0
2025 New Combination;Qatar;QA;634;84839080;;0
2025 New Combination;Qatar;QA;634;84834090;;0
2025 New Combination;Qatar;QA;634;85311000;;0
2025 New Combination;Qatar;QA;634;75040000;;0
2025 New Combination;Qatar;QA;634;85112000;;0
2025 New Combination;Qatar;QA;634;65070000;;0
2025 New Combination;Qatar;QA;634;84145965;;0
2025 New Combination;Qatar;QA;634;84135000;;0
2025 New Combination;Qatar;QA;634;84389090;;0
2025 New Combination;Qatar;QA;634;90302010;;0
2025 New Combination;Qatar;QA;634;73181300;;0
2025 New Combination;Qatar;QA;634;39173900;;0
2025 New Combination;Qatar;QA;634;71011030;;0
2025 New Combination;Qatar;QA;634;65040090;;0
2025 New Combination;Qatar;QA;634;97039000;;0
2025 New Combination;Qatar;QA;634;90330030;;0
2025 New Combination;Qatar;QA;634;01012900;;0
2025 New Combination;Qatar;QA;634;85185000;;0
2025 New Combination;Qatar;QA;634;94056140;;0
2025 New Combination;Qatar;QA;634;73090000;;0
2025 New Combination;Qatar;QA;634;94011080;;0
2025 New Combination;Qatar;QA;634;85184020;;0
2025 New Combination;Qatar;QA;634;83024980;;0
2025 New Combination;Qatar;QA;634;90271060;;0
2025 New Combination;Qatar;QA;634;84819030;;0
2025 New Combination;Qatar;QA;634;84779086;;0
2025 New Combination;Qatar;QA;634;85285200;;0
2025 New Combination;Qatar;QA;634;84129090;;0
2025 New Combination;Qatar;QA;634;90328940;;0
2025 New Combination;Qatar;QA;634;40081920;;0
2025 New Combination;Qatar;QA;634;62041980;;0
2025 New Combination;Qatar;QA;634;62044440;;0
2025 New Combination;Qatar;QA;634;62044950;;0
2025 New Combination;Qatar;QA;634;82071960;;0
2025 New Combination;Qatar;QA;634;28301000;;0
2025 New Combination;Qatar;QA;634;62044430;;0
2025 New Combination;Qatar;QA;634;85364900;;0
2025 New Combination;Qatar;QA;634;61149090;;0
2025 New Combination;Qatar;QA;634;64039940;;0
2025 New Combination;Qatar;QA;634;64041179;;0
2025 New Combination;Qatar;QA;634;63039900;;0
2025 New Combination;Qatar;QA;634;42021900;;0
2025 New Combination;Qatar;QA;634;64059090;;0
2025 New Combination;Qatar;QA;634;73072900;;0
2025 New Combination;Qatar;QA;634;85013160;;0
2025 New Combination;Qatar;QA;634;64029190;;0
2025 New Combination;Qatar;QA;634;64031920;;0
2025 New Combination;Reunion;RE;638;94032000;;0
2025 New Combination;Reunion;RE;638;98010010;;0
2025 New Combination;Reunion;RE;638;22042150;;0
2025 New Combination;Reunion;RE;638;49019900;;0
2025 New Combination;Reunion;RE;638;85072080;;0
2025 New Combination;Reunion;RE;638;03044500;;0
2025 New Combination;Reunion;RE;638;03038300;;0
2025 New Combination;Reunion;RE;638;11081200;;0
2025 New Combination;Reunion;RE;638;85412900;;0
2025 New Combination;Reunion;RE;638;64039990;;0
2025 New Combination;Reunion;RE;638;03023400;;0
2025 New Combination;Reunion;RE;638;84798965;;0
2025 New Combination;Reunion;RE;638;03023200;;0
2025 New Combination;Reunion;RE;638;84145965;;0
2025 New Combination;Reunion;RE;638;74072916;;0
2025 New Combination;Reunion;RE;638;84312000;;0
2025 New Combination;Reunion;RE;638;97012900;;0
2025 New Combination;Reunion;RE;638;98020050;;0
2025 New Combination;Reunion;RE;638;20098970;;0
2025 New Combination;Reunion;RE;638;39269099;;0
2025 New Combination;Reunion;RE;638;76169951;;0
2025 New Combination;Reunion;RE;638;61101100;;0
2025 New Combination;Reunion;RE;638;15092020;;0
2025 New Combination;Reunion;RE;638;87083010;;0
2025 New Combination;Reunion;RE;638;85437098;;0
2025 New Combination;Reunion;RE;638;84158201;;0
2025 New Combination;Reunion;RE;638;84314990;;0
2025 New Combination;Reunion;RE;638;87089275;;0
2025 New Combination;Reunion;RE;638;40103910;;0
2025 New Combination;Reunion;RE;638;73269086;;0
2025 New Combination;Reunion;RE;638;69109000;;0
2025 New Combination;Reunion;RE;638;03061100;;0
2025 New Combination;Reunion;RE;638;85443000;;0
2025 New Combination;Reunion;RE;638;84133090;;0
2025 New Combination;Reunion;RE;638;61169100;;0
2025 New Combination;Romania;RO;642;82076000;;0
2025 New Combination;Romania;RO;642;91022110;;0
2025 New Combination;Romania;RO;642;73044160;;0
2025 New Combination;Romania;RO;642;73152010;;0
2025 New Combination;Romania;RO;642;97012900;;0
2025 New Combination;Romania;RO;642;72283080;;0
2025 New Combination;Romania;RO;642;82057000;;0
2025 New Combination;Romania;RO;642;91012910;;0
2025 New Combination;Romania;RO;642;91012180;;0
2025 New Combination;Romania;RO;642;73063010;;0
2025 New Combination;Romania;RO;642;70189050;;0
2025 New Combination;Romania;RO;642;85235900;;0
2025 New Combination;Romania;RO;642;62013040;;0
2025 New Combination;Romania;RO;642;90069100;;0
2025 New Combination;Romania;RO;642;44201900;;0
2025 New Combination;Romania;RO;642;61031030;;0
2025 New Combination;Romania;RO;642;94059920;;0
2025 New Combination;Romania;RO;642;85153900;;0
2025 New Combination;Romania;RO;642;71159005;;0
2025 New Combination;Romania;RO;642;34049051;;0
2025 New Combination;Romania;RO;642;90051000;;0
2025 New Combination;Romania;RO;642;62046301;;0
2025 New Combination;Romania;RO;642;24022010;;0
2025 New Combination;Romania;RO;642;72042900;;0
2025 New Combination;Romania;RO;642;73181540;;0
2025 New Combination;Romania;RO;642;73121070;;0
2025 New Combination;Romania;RO;642;38109020;;0
2025 New Combination;Romania;RO;642;04051020;;0
2025 New Combination;Romania;RO;642;62102030;;0
2025 New Combination;Romania;RO;642;62104025;;0
2025 New Combination;Romania;RO;642;62104080;;0
2025 New Combination;Romania;RO;642;44111410;;0
2025 New Combination;Romania;RO;642;90185000;;0
2025 New Combination;Romania;RO;642;44101100;;0
2025 New Combination;Romania;RO;642;58079020;;0
2025 New Combination;Romania;RO;642;85499900;;0
2025 New Combination;Romania;RO;642;61081990;;0
2025 New Combination;Romania;RO;642;94042100;;0
2025 New Combination;Romania;RO;642;85045040;;0
2025 New Combination;Romania;RO;642;73043130;;0
2025 New Combination;Romania;RO;642;85299039;;0
2025 New Combination;Romania;RO;642;63052000;;0
2025 New Combination;Romania;RO;642;63061200;;0
2025 New Combination;Romania;RO;642;40081960;;0
2025 New Combination;Romania;RO;642;94042910;;0
2025 New Combination;Romania;RO;642;73024000;;0
2025 New Combination;Romania;RO;642;76082000;;0
2025 New Combination;Romania;RO;642;84799085;;0
2025 New Combination;Romania;RO;642;64035111;;0
2025 New Combination;Romania;RO;642;85479000;;0
2025 New Combination;Romania;RO;642;72193300;;0
2025 New Combination;Romania;RO;642;91022170;;0
2025 New Combination;Romania;RO;642;76169910;;0
2025 New Combination;Romania;RO;642;85079040;;0
2025 New Combination;Romania;RO;642;82075040;;0
2025 New Combination;Romania;RO;642;87038000;;0
2025 New Combination;Romania;RO;642;84209990;;0
2025 New Combination;Romania;RO;642;52085980;;0
2025 New Combination;Romania;RO;642;44152080;;0
2025 New Combination;Romania;RO;642;63051000;;0
2025 New Combination;Romania;RO;642;73072210;;0
2025 New Combination;Romania;RO;642;51129090;;0
2025 New Combination;Romania;RO;642;61041320;;0
2025 New Combination;Romania;RO;642;90319070;;0
2025 New Combination;Romania;RO;642;70099210;;0
2025 New Combination;Romania;RO;642;87087005;;0
2025 New Combination;Romania;RO;642;90200090;;0
2025 New Combination;Romania;RO;642;57025040;;0
2025 New Combination;Romania;RO;642;96151150;;0
2025 New Combination;Romania;RO;642;85049041;;0
2025 New Combination;Romania;RO;642;57039000;;0
2025 New Combination;Romania;RO;642;63019000;;0
2025 New Combination;Romania;RO;642;39206100;;0
2025 New Combination;Romania;RO;642;48193000;;0
2025 New Combination;Romania;RO;642;29061950;;0
2025 New Combination;Romania;RO;642;32089000;;0
2025 New Combination;Romania;RO;642;26012000;;0
2025 New Combination;Romania;RO;642;63026000;;0
2025 New Combination;Romania;RO;642;73059010;;0
2025 New Combination;Romania;RO;642;94056120;;0
2025 New Combination;Romania;RO;642;85415900;;0
2025 New Combination;Romania;RO;642;63025930;;0
2025 New Combination;Romania;RO;642;62139010;;0
2025 New Combination;Romania;RO;642;61072990;;0
2025 New Combination;Romania;RO;642;20060070;;0
2025 New Combination;Romania;RO;642;84836040;;0
2025 New Combination;Romania;RO;642;85249200;;0
2025 New Combination;Romania;RO;642;86079910;;0
2025 New Combination;Romania;RO;642;63025140;;0
2025 New Combination;Romania;RO;642;79070010;;0
2025 New Combination;Romania;RO;642;39189050;;0
2025 New Combination;Romania;RO;642;85169065;;0
2025 New Combination;Romania;RO;642;85169050;;0
2025 New Combination;Romania;RO;642;84122940;;0
2025 New Combination;Romania;RO;642;42032180;;0
2025 New Combination;Romania;RO;642;71039100;;0
2025 New Combination;Romania;RO;642;04069018;;0
2025 New Combination;Romania;RO;642;52114100;;0
2025 New Combination;Romania;RO;642;85241200;;0
2025 New Combination;Romania;RO;642;40169100;;0
2025 New Combination;Romania;RO;642;49119110;;0
2025 New Combination;Romania;RO;642;63049101;;0
